"TAD_ID","DEGs","comparison"
"TAD_84","g26807,g26892,g26761,g26802,g26779,g26912,g26911,g26709,g27201,g27016,g26852,g26880,g26777,g26879,g26787,g27059,g27139,g26833,g26717,g27254,g27063,g26796,g26791,g27030,g27061,g26894,g27017,g26770,g27034,g26762,g27149,g27220,g27026,g27039,g26763,g27236,g27215,g26719,g27000,g27070,g26989,g26778,g26691,g26747,g26810,g27246,g26784,g27217,g27003,g26773,g27308,g26808,g27128,g26964,g27027,g27252,g26846,g27083,g26724,g27151,g26869,g26883,g27209,g27090,g27073,g27286,g27181,g26915,g27216,g27219,g26999,g26693,g27122,g27199,g26806,g26830,g26765,g27221,g27116,g26966,g27248,g27238,g27273,g27296,g26698,g26994,g27237,g27205,g26893,g27298,g27078,g26995,g26781,g27182,g27024,g27249,g27253,g27032,g26790,g26774,g26914,g26690,g26870,g27058,g26804,g27152,g26756,g27126,g27244,g26782,g27075,g27069,g27299,g26697,g26694,g26881,g27240,g26795,g26793,g26776,g26803,g26837,g26809,g27028,g26831,g27290,g26876,g27025,g26723,g27247,g26751,g27013,g27077,g27218,g27288,g27208,g27183,g27172,g26996,g27293,g26875,g26805,g27004,g26922,g26764,g26842,g27245,g27289,g26971,g27079,g27239,g27033,g26713,g27091,g26838,g27160,g26866,g27088,g27055,g26913,g26941,g27082,g27224,g27292,g27226,g26884,g27076,g27044,g27179,g26997,g26766,g26707,g27060,g27065,g27020,g26704,g26771,g26910,g27124,g27171,g26923,g26972,g27185,g26832,g27040,g27072,g27035,g26928,g27282,g26991,g26801,g26749,g26780,g27276,g26934,g27014,g27081,g26752,g27114,g27029,g26797,g27213,g27271,g27159,g26904,g27056,g27278,g27295,g27140,g26973,g27256,g27243,g26992,g27148,g26753,g27147,g27144,g27280,g27019,g27277,g27283,g26877,g27174,g26768,g26969,g26937,g26968,g27150,g26692,g27064,g26748,g26891,g27043,g26840,g27214,g27158,g26855,g27120,g26839,g26783","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_86","g27510,g27430,g27395,g27396,g27503,g27462,g27499,g27502,g27501,g27393,g27485,g27466,g27376,g27370,g27431,g27467,g27473,g27428,g27391,g27471,g27390,g27377,g27421,g27429,g27441,g27468,g27400,g27398,g27472,g27440,g27437,g27424,g27518,g27423,g27461,g27427,g27397,g27500,g27484,g27438,g27374,g27389,g27464,g27373,g27422,g27439,g27505","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_87","g27654,g27701,g27646,g27637,g27850,g28115,g28002,g27692,g27608,g28029,g27926,g28030,g27628,g27591,g27981,g27693,g27634,g27866,g27729,g28070,g27680,g27838,g27770,g27626,g27553,g28005,g27776,g28071,g27868,g27592,g27750,g27970,g27909,g28104,g27730,g28114,g27777,g27561,g27997,g27588,g27911,g28060,g28055,g28073,g27831,g27912,g28088,g27971,g28026,g27822,g27810,g27774,g28091,g27627,g27648,g27968,g27861,g27656,g27973,g28105,g28101,g27852,g27995,g27863,g27746,g28075,g28068,g27769,g27823,g28007,g27877,g27974,g27585,g28074,g28083,g27661,g27683,g27890,g27549,g27853,g27898,g27994,g27760,g28008,g27645,g28058,g28017,g28103,g27584,g28081,g27733,g28001,g27874,g27851,g27892,g27665,g27567,g28006,g28086,g28078,g28082,g27893,g27735,g27773,g27993,g27821,g27696,g27969,g27865,g28076,g27631,g28112,g27815,g28020,g27975,g27546,g27747,g27644,g28099,g27694,g27652,g27856,g28021,g27924,g27880,g28106,g27977,g28124,g27919,g28038,g27691,g27809,g27869,g27894,g27929,g27806,g27552,g27629,g27636,g28085,g27538,g27635,g27835,g27700,g27854,g28063,g27590,g27662,g27732,g27943,g27862,g27860,g27816,g28057,g28133,g27653,g28025,g27855,g27805,g27559,g27536,g27685,g28110,g27722,g28019,g27761,g27834,g28072,g28084,g27544,g27908,g28053,g27556,g28109,g27660,g27540,g27537,g27687,g28123,g28116,g27547,g28077,g27748,g27990,g27857","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_88","g28366,g28385,g28292,g28354,g28268,g28282,g28285,g28345,g28240,g28267,g28370,g28220,g28295,g28222,g28371,g28216,g28351,g28225,g28215,g28249,g28271,g28364,g28377,g28245,g28280,g28274,g28386,g28224,g28375,g28246,g28376,g28287,g28214,g28234,g28261,g28239,g28382,g28218,g28308,g28344,g28384,g28242,g28362,g28309,g28247,g28347,g28217,g28284,g28231,g28226,g28372,g28291,g28237,g28263,g28248,g28281,g28310,g28212,g28296,g28273,g28238,g28221,g28275,g28373,g28288,g28264,g28298,g28228","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_89","g28423,g28448,g28449,g28445,g28442,g28452,g28450,g28444,g28455,g28429,g28428","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_92","g28897,g28896,g28886,g28899,g28889,g28909,g28894,g28887,g28895","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_94","g29060,g29046,g29100,g29061,g28982,g29057,g29098,g29084,g28985,g29043,g29083,g28981","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_96","g29251,g29357,g29314,g29442,g29443,g29368,g29346,g29258,g29444,g29433,g29499,g29478,g29325,g29337,g29369,g29263,g29317,g29467,g29283,g29324,g29439,g29342,g29349,g29264,g29266,g29316,g29493,g29458,g29281,g29261,g29480,g29323,g29322,g29370,g29477,g29285,g29318,g29487,g29373,g29374,g29348,g29260,g29355,g29336,g29249,g29286,g29335,g29473,g29485,g29276,g29366,g29247,g29253,g29468,g29476","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_97","g29546,g29538,g29536,g29550,g29540,g29545,g29570,g29541,g29542,g29535,g29539,g29572,g29548,g29571,g29574,g29573","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_98","g29726,g29672,g29714,g29713,g29736,g29725,g29712,g29710,g29729,g29679,g29717,g29728,g29724,g29680,g29748,g29716,g29670,g29606,g29730,g29607,g29695,g29734,g29711,g29682,g29678,g29664,g29696,g29668,g29697,g29669,g29721,g29747,g29612,g29727,g29690,g29646,g29687,g29704,g29626,g29694,g29723,g29718,g29709,g29703,g29722,g29745,g29698,g29648,g29665,g29601,g29733,g29686,g29681,g29720,g29707,g29702,g29744,g29691,g29700","DESeq2_condition_Mycelia_4d_vs_Mycelia_48h_sig005"
"TAD_104","g4966,g4900,g4968,g4929,g4928,g4967,g4922,g4920,g4924,g4962","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_108","g5944,g5997,g5999,g5986,g5985,g6013,g6072,g6059","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_110","g6288,g6164,g6212,g6262,g6276,g6186,g6304,g6184,g6290,g6221,g6310,g6211,g6213,g6190","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_115","g6732,g6802,g6739,g6726,g6746,g6812,g6751,g6755,g6728","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_12","g1572,g1607,g1598,g1537,g1581,g1573,g1580,g1544","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_123","g7992,g8062,g8063,g7945,g7994,g7993,g7951,g8118,g7931,g8125,g8068,g7863","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_124","g8341,g8181,g8486,g8367,g8428,g8424,g8323,g8458","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_128","g8994,g8998,g8996,g8988,g8995,g8983,g8992","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_129","g9058,g9112,g9125,g9060,g9095,g9094,g9234,g9040,g9059","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_13","g1833,g1668,g1796,g1798,g1835,g1644,g1787,g1781,g1712,g1722,g1831,g1701,g1688,g1754,g1830","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_130","g9282,g9281,g9279,g9280,g9273,g9277,g9278","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_134","g10127,g10136,g9960,g10126,g10099,g10020,g10053,g10058,g10000,g10054,g10125","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_144","g12373,g12374,g12211,g12348,g12351,g12248,g12083,g12204,g12084,g12227,g12210,g12372","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_147","g13572,g13730,g13733,g13398,g13571,g13706,g13709,g13575,g13729,g13570,g13644,g13759,g13708,g13774","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_148","g13979,g13896,g13940,g13877,g13945,g13923,g13976,g13980","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_16","g2343,g2229,g2230,g2133,g2068,g2135,g2136,g2017,g2173,g2079,g2132,g2083,g2069,g2134,g2124,g2111,g2020,g2302,g2442,g2176,g2235","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_19","g3074,g3116,g3028,g3132,g3035,g3133","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_25","g15488,g15504,g15536,g15702,g15742,g15487,g15620,g15732,g15534,g15622,g15508,g15767,g15686,g15597,g15547","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_26","g15883,g15881,g15899,g15817,g15809,g15870,g15853,g15808,g15866,g15803,g15872,g15878,g15855","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_28","g16028,g16038,g16016,g16017,g16037,g16036","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_29","g16283,g16343,g16284,g16342,g16113,g16218,g16247,g16387,g16408","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_30","g16431,g16486,g16470,g16472,g16448,g16479,g16478","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_33","g16753,g16596,g16643,g16622,g16805,g16594,g16651,g16633,g16710,g16793,g16592,g16726","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_36","g17164,g17120,g16926,g17076,g17084,g16965,g17030,g17004","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_43","g18001,g18000,g17985,g17984,g18161,g18170,g18166,g18169,g18092,g18172,g18158","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_49","g19801,g19818,g19921,g19894,g19839,g19855,g19803","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_51","g20118,g20119,g20162,g20136,g20169,g20227","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_53","g20474,g20617,g20389,g20564,g20611,g20395,g20529,g20417,g20615,g20594","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_56","g21493,g21525,g21575,g21505,g21564,g21563","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_74","g24801,g24605,g24548,g24698,g24680,g24227,g24533,g24566,g24579,g24577,g24264,g24364,g24795","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_76","g25254,g25156,g25158,g25225,g25224,g25202,g25138,g25223,g25241,g25174,g25147,g25217,g25113,g25142,g25191","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_82","g26089,g26119,g26181,g26103,g26183,g26185,g26123,g26147,g26104","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_84","g27286,g27278,g27236,g27215,g27151,g27199,g27273,g27160,g27148,g27149,g27158,g27285,g27220,g27275,g27282,g27221,g26724,g27237,g27280,g27248,g27244,g27226,g27238,g27224,g27284,g27252,g27246,g27217,g27219,g27216,g27070,g27270,g26784,g26995,g27124,g26711,g26994,g27159,g26691,g27283,g27281,g27225,g27218,g27274,g27235,g27183,g27240,g26747,g27279,g26757,g27272,g26996,g26697,g27214,g26774,g27276,g27157,g27247,g27239,g27201,g27245,g26941,g27243,g26755,g27152,g26833,g27184,g27081,g27249,g26750,g27024,g26893,g27271,g26692,g26900,g27025,g26871","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_87","g27692,g27882,g27919,g27628,g28115,g27968,g28020,g27981,g27852,g28053,g27851,g28071,g28029,g28077,g27875,g27909,g28076","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_88","g28300,g28275,g28225,g28224,g28230,g28386,g28226,g28373,g28271,g28279,g28241,g28282","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_98","g29680,g29686,g29736,g29685,g29722,g29748,g29669","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_99","g4142,g4194,g4295,g4411,g4401,g4325,g4292,g4312,g4178,g4296,g4184,g4183","DESeq2_condition_Early_infection_vs_Mycelia_4d_sig005"
"TAD_104","g4924,g4925,g4917,g4920,g4921,g4919,g4931,g4966,g4942,g4918,g4930,g4933","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_108","g5991,g5999,g6028,g6090,g5959,g5997,g6000,g6079,g6030,g5958,g6031,g5960,g6068,g6059,g5983,g6056","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_112","g6448,g6567,g6442,g6500,g6524,g6456,g6514,g6468,g6459,g6474,g6438,g6486,g6542,g6443,g6441,g6519","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_115","g6728,g6732,g6766,g6813,g6803,g6751,g6748,g6747,g6831,g6811,g6815,g6720,g6812,g6785,g6828,g6730,g6840","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_116","g6975,g6866,g6970,g6909,g6965,g6905","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_118","g7125,g7105,g7124,g7094,g7098,g7112,g7090,g7067,g7095,g7081,g7108,g7070,g7072,g7113","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_123","g7998,g8159,g8158,g7864,g8157,g7863,g7996,g8154,g8152,g7906,g8125,g7945,g7865,g8160,g7983,g8063,g8091,g7895,g7905,g7907,g7931,g7929,g7963,g7982,g8116,g8151,g8132,g7854,g7951,g8118,g7995,g8135,g8069,g7981,g8068,g7880,g8062,g7859","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_126","g8719,g8728,g8733,g8737,g8729,g8721,g8732,g8718,g8720,g8726","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_128","g8988,g8999,g9008,g9009,g8993,g8998,g8992,g8975,g8979","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_13","g1644,g1790,g1706,g1787,g1836,g1668,g1672,g1678,g1659,g1641,g1653,g1647","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_131","g9453,g9456,g9459,g9458,g9383,g9416,g9384,g9414,g9457,g9397,g9454,g9310,g9361","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_133","g9883,g9862,g9787,g9912,g9710,g9695,g9693,g9909,g9803,g9791,g9825,g9788","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_134","g9960,g9999,g10127,g10100,g10133,g10125,g10079,g10005,g10058,g10126,g10067,g10046,g10083,g10006,g9992,g9975,g10014,g10136,g10123,g9991,g10019,g9954,g10144","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_138","g10989,g10957,g10954,g11032,g10919,g11021,g10956,g11034,g10952","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_14","g1904,g1873,g1936,g1907,g1910,g1861,g1930,g1897,g1894","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_141","g11275,g11348,g11391,g11382,g11277,g11264,g11346,g11278,g11313,g11383,g11378","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_144","g12204,g12211,g12227,g12174,g12373,g12374,g12102,g12160,g12249,g12210,g12379,g12348,g12083,g12085,g12247,g12289","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_145","g13198,g13190,g13210,g13197,g13112,g13203,g13196,g13206,g13184,g13182,g13207,g13172","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_147","g13733,g13706,g13734,g13735,g13705,g13704,g13731,g13730,g13366,g13456,g13478,g13572,g13393,g13390,g13562,g13537,g13708,g13391,g13553,g13709,g13361,g13536,g13442,g13389,g13671,g13447,g13679,g13395,g13642,g13763,g13762","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_149","g14177,g14237,g14236,g14261,g14217,g14256","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_155","g14735,g14713,g14712,g14709,g14747,g14724,g14710,g14708,g14714,g14731,g14715","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_156","g14830,g14817,g14844,g14816,g14801,g14805,g14818,g14838,g14834","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_19","g3113,g3128,g3114,g3086,g3129,g3072,g3116,g3132,g3037,g3074,g3122,g3119,g3079,g3105","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_21","g3497,g3525,g3536,g3453,g3473,g3511,g3501,g3471","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_23","g3626,g3677,g3592,g3627,g3670,g3593,g3645,g3696,g3634,g3676,g3646,g3623,g3648,g3665,g3681","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_26","g15869,g15829,g15881,g15883,g15874,g15805,g15861,g15832,g15806,g15817,g15886,g15893,g15812,g15899,g15878,g15887,g15857,g15872,g15860,g15895,g15884,g15876,g15855,g15853,g15839,g15799,g15865","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_30","g16466,g16486,g16472,g16471,g16431,g16470,g16484","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_36","g16967,g17183,g17174,g17027,g16985,g17084,g17015,g16926,g17148,g16968,g17192,g16957,g16962,g17079,g17163,g17162,g17031,g16951,g17035,g17128,g17004,g17119,g16980,g17051,g17180,g17195,g17076,g17085,g17078,g16961","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_42","g17894,g17895,g17905,g17917,g17879,g17891,g17893,g17878","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_43","g18001,g18000,g18169,g18170,g18111,g18155,g18154,g17984,g18108,g18050,g17985,g18101,g18160,g17971,g18159,g18158,g18092,g18166,g18179,g17972,g18086,g18052,g17994,g18041,g18115,g18156,g18075,g18176,g18177","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_46","g18811,g18783,g18790,g18762,g18760,g18823,g18784,g18789,g18812,g18759,g18978,g18833,g18840,g18788,g18814,g18785,g18813","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_51","g20235,g20177,g20085,g20215,g20197,g20172,g20174,g20118,g20184,g20183,g20117,g20119,g20136,g20178,g20187,g20160,g20217,g20142,g20175","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_52","g20360,g20295,g20325,g20359,g20298,g20284,g20304,g20288,g20289,g20354","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_53","g20474,g20424,g20427,g20484,g20590,g20395,g20425,g20626,g20418,g20417,g20480,g20611,g20478,g20593,g20479,g20394,g20606,g20589,g20496,g20627","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_56","g21470,g21493,g21481,g21596,g21447,g21604,g21442,g21563,g21545,g21561,g21515,g21620,g21449,g21505","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_58","g21946,g21810,g21804,g21923,g21876,g21811,g21956,g21889,g21884,g21964,g21860,g21953,g21826,g21886,g21921","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_66","g22743,g22769,g22676,g22779,g22766,g22738,g22707,g22725,g22698,g22776,g22736,g22747,g22761","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_67","g23286,g23313,g23334,g23354,g23335,g23346,g23348,g23338,g23356,g23287,g23345,g23447,g23302,g23422,g23433,g23344,g23300,g23331,g23360,g23414,g23361","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_76","g25073,g25142,g25141,g25182,g25122,g25183,g25209,g25192,g25254,g25230,g25241,g25162,g25189,g25125,g25118,g25131,g25161,g25243,g25158,g25208,g25278,g25121,g25202,g25225,g25186,g25224,g25129","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_79","g25624,g25642,g25663,g25518,g25542,g25622,g25727,g25677,g25590,g25690,g25599,g25575,g25529,g25571,g25721,g25659,g25718","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_80","g25797,g25796,g25820,g25800,g25835,g25836,g25834","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_81","g25896,g25970,g25962,g25911,g25975,g25967,g25901,g25909,g25968,g25957,g26017,g25931,g25935,g25974","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_83","g26288,g26321,g26268,g26259,g26231,g26269,g26310,g26267,g26313,g26314,g26276,g26280,g26330,g26279,g26311","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_84","g26870,g26757,g27127,g27205,g27070,g26784,g26900,g26690,g26691,g27148,g27199,g27215,g27220,g26696,g26749,g27151,g26724,g26787,g27206,g27160,g26697,g27158,g27186,g27183,g27071,g27278,g27214,g27025,g27275,g27285,g27226,g27282,g27124,g27063,g27072,g26763,g27286,g26748,g26927,g27114,g27274,g27224,g27237,g27280,g27221,g27248,g26993,g27236,g27273,g27079,g27244,g27218,g27149,g26780,g27059,g27217,g27235,g27272,g27056,g27208,g27207,g27281,g27225,g26940,g27279,g27216,g26772,g26711,g26972,g27252,g27159,g26907,g26881,g26971,g27219,g27078,g27283,g27006,g26892,g26880,g27157,g26755,g27240,g27171,g27270,g27174,g26692,g27039,g26709,g27297,g27246,g26765,g27243,g26717,g26934,g27080","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_86","g27426,g27431,g27430,g27425,g27437,g27396","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_88","g28230,g28239,g28225,g28226,g28351,g28384,g28375,g28383,g28235,g28344,g28224,g28220,g28231,g28373,g28382,g28241,g28221","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_91","g28815,g28666,g28766,g28687,g28750,g28744,g28842,g28660,g28674,g28809,g28802,g28827,g28793","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_96","g29349,g29488,g29493,g29377,g29489,g29487,g29314,g29374,g29490,g29381,g29375,g29444,g29457,g29260,g29442,g29337","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
"TAD_98","g29724,g29736,g29716,g29601,g29673,g29609,g29747,g29697,g29696,g29715,g29677","DESeq2_condition_Late_infection_vs_Early_infection_sig005"
