-50kb	-40kb	-30kb	-20kb	-10kb	boundary	10kb	20kb	30kb	40kb	50kb
0.183503764054	0.134553337024	0.123981131209	0.231895819675	0.157357251804	0.051090838244	0.159708595802	0.458865586098	0.619399756424	0.446022348499	-0.076504737904
0.159708595802	0.458865586098	0.619399756424	0.446022348499	-0.076504737904	-0.229276689232	-0.130336322501	0.021991840637	0.155967580323	0.173369972212	0.12065354371
-0.279607109724	-0.433989115928	-0.438393019435	-0.497581092791	-0.413008704052	-0.502670066518	-0.008759850262	-0.008759850262	-0.065824642905	-0.30962185108	-0.304187310196
0.122101883033	0.175092179846	0.221115702188	-0.034454945328	-0.296524069719	-0.37432300992	-0.322122105444	0.169780227711	0.241975205272	0.017779318323	-0.093464644727
0.403455965812	0.187379898626	0.264615744207	0.323990537649	0.192048832856	0.035089458887	0.206509878478	0.273712723974	0.344551643634	0.459805131882	0.559380848287
0.1559297349	0.314815368193	0.318853050112	0.135089460862	-0.073039664577	-0.291034302941	-0.243385785615	-0.09577008745	-0.166528836638	-0.178131968418	-0.13843599531
-0.09577008745	-0.166528836638	-0.178131968418	-0.13843599531	-0.161649633426	-0.2034763629	0.014872181163	0.181210132909	0.318776957679	0.246891174819	0.307541233409
-0.188100228803	0.01363746361	0.498456255664	0.945541614072	0.447417150249	-0.155030031196	-0.089185753223	0.162669988236	0.3890039505	0.471684639214	0.403631734263
0.378710337617	0.475872673312	0.592805240904	0.392189072067	0.110371161325	-0.014938097497	0.170181962632	0.195496477499	0.107815162817	0.16657160923	0.306876932464
0.318353145571	0.218189912126	0.274175955487	0.255945064636	0.094471809634	-0.251080653528	-0.187819570329	-0.04251223149	0.069260147338	0.128450596855	0.151734013707
0.430850735658	1.049036553451	1.286159455917	1.01655792833	0.416284653819	0.205632338866	0.510094860151	0.733096370047	0.703723851684	0.295307488432	0.134213838916
-0.081796307706	-0.426696362005	-0.499581321057	-0.471192163893	-0.521391817414	-0.678419773701	-0.473568028233	-0.101762751854	0.209776491787	0.458559020429	0.568120971051
0.516880515319	0.383949122066	0.176306746162	0.141684449562	-0.265528031564	-0.67228100381	-0.658718568418	-0.518932774654	-0.177119563834	-0.043378862851	-0.218769164052
0.308702230345	0.311765160882	0.211161051341	-0.168486987253	-0.493166535875	-0.730276080117	-0.650628666458	-0.484329816088	-0.462909395907	-0.308248451492	-0.181251680441
-0.373656356227	-0.421464777964	-0.302353891245	-0.315870164996	-0.435198890146	-0.668860744506	-0.47927386131	-0.290058547711	0.06817558059	0.11178770399	0.3599664893
0.21872500676	0.259908963281	0.343666388893	0.267928442242	-0.038626514657	-0.332071255852	-0.323029142286	0.0494163747	0.20294972612	0.202393201448	-0.089409887987
0.275019095581	0.171900765357	-0.111618515417	-0.132054112488	-0.198739079881	-0.518787077537	-0.361474162086	-0.126947750254	0.112613467129	-0.0863767445	-0.001255715662
-0.448637359528	-0.628174186923	-0.641040820991	-0.49745540048	-0.605636306854	-0.807954074567	-0.644597145341	-0.249774767591	0.02596506261	0.411350867661	0.468053584933
0.02596506261	0.411350867661	0.468053584933	0.089719228137	-0.291806672008	-0.349679291929	0.031300293191	0.282501711469	0.401409871864	0.573877011467	0.694299992933
-0.260033611097	-0.025390497047	-0.101602676251	-0.397431664437	-0.598761539615	-0.777032543475	-0.417506222444	-0.248426108408	-0.625688677455	-0.684916093394	-0.427797610319
-0.018854553293	0.135642646612	0.042606987969	0.011955041865	-0.449478483166	-0.735214617602	-0.671224714942	-0.364160723994	-0.037577728452	0.311075971279	0.597380862296
0.081406565934	0.157292038657	0.360421895346	0.159962081426	0.076126142478	-0.26116538217	-0.112372147932	0.078123656837	0.068657095346	0.202965740652	0.27113808959
0.27612023632	0.510127217978	0.513614202215	0.188948339476	-0.314055522558	-0.476370602889	-0.301996814759	-0.143634902241	-0.005163947126	0.139145090517	0.318362240471
0.09629037817	-0.047327967422	0.194842578436	0.361433960783	0.173696043956	-0.119358028355	-0.100784436965	0.104037590669	0.292275823212	0.095367929026	-0.302882775184
0.122821983932	0.235483968782	0.244909051763	-0.051461828283	-0.204235419286	-0.256255814813	0.099487288823	0.445153426797	0.626742541486	0.727406454178	0.885707339729
