"gene","Compartment","log2FoldChange"
"g10952","A",1.47492707529099
"g18753","A",-1.47370271964601
"g6591","A",-2.29390746853889
"g28823","A",-1.1644499806572
"g926","A",1.09528481335137
"g10856","A",-8.58068522253824
"g9231","A",2.83885676720021
"g26141","A",-1.09376635318544
"g8005","A",-0.858339682113705
"g19803","A",2.2795921220184
"g7900","A",2.79513662812583
"g11191","A",-5.14545140100709
"g28794","A",-4.77469284830861
"g11213","A",-2.04674991677848
"g10882","A",1.30961568047035
"g12861","A",-1.78727466640971
"g12071","A",-5.76407073998617
"g10923","A",2.22687557085448
"g14063","A",-1.98149533527555
"g3961","A",1.36269101947321
"g29491","A",-12.380234281629
"g5822","A",1.28836420261012
"g16769","A",2.08181222468847
"g16773","A",1.52206477782763
"g28792","A",-2.04412900013594
"g7897","A",0.71559906173654
"g21163","A",2.03175999929335
"g26832","A",0.973491286637159
"g15899","A",-1.27120936245976
"g440","A",1.57242283672581
"g16741","A",1.64393310837008
"g28952","A",2.38328500683993
"g24055","A",2.06252764281022
"g14265","A",-3.43157796943728
"g26098","A",-1.00151182572574
"g5652","A",0.688204309464936
"g22323","A",-0.86779981775981
"g25064","A",1.46376235592152
"g579","A",-2.10333340163346
"g22508","A",-3.38737820258561
"g17123","A",0.879805469985537
"g4853","A",2.09809154689135
"g16479","A",-4.34677105939897
"g9287","A",-0.889801827384494
"g6647","A",4.41808291611284
"g4185","A",-4.39142305822088
"g13288","A",-1.77205766608836
"g21537","A",-1.61569147559556
"g12636","A",-6.16290213694699
"g29483","A",-1.23407088603672
"g5209","A",-5.39553411914748
"g21596","A",4.7221601932133
"g13443","A",0.845979316690583
"g11274","A",-4.53826682433612
"g16971","A",-2.74462690296873
"g16438","A",-4.87651360500949
"g16749","A",1.19657216853973
"g28930","A",-3.7152871601248
"g21374","A",-1.16227250320105
"g7716","A",-0.802822010568147
"g21471","A",-3.07241442526183
"g17352","A",-1.35294951818004
"g29468","A",-1.7615341844773
"g7862","A",-4.66556591022506
"g10870","A",1.14680233988575
"g1130","A",-0.603747320316507
"g21559","A",4.4369495034081
"g10577","A",-1.7139537433109
"g17097","A",-1.86235217174434
"g13334","A",-1.87402730417436
"g8930","A",-0.934403236691302
"g1233","A",0.924647351331043
"g28261","A",2.88911504906462
"g20701","A",-2.57574603508046
"g22216","A",1.00893473167485
"g12778","A",-1.29419561194027
"g10599","A",-4.68769355445755
"g29470","A",-1.14703613680364
"g7856","A",-6.23415939481649
"g15884","A",-3.36755326413066
"g22011","A",0.663292212080268
"g7077","A",-1.17715255055463
"g19734","A",1.81967667668307
"g29510","A",1.27141243134217
"g7027","A",1.10834858216531
"g29478","A",-2.01689831547798
"g20792","A",-1.85927895465887
"g13477","A",-6.42768455646449
"g29766","A",1.22805308918911
"g16577","A",0.721377702163605
"g16478","A",-1.26365934284921
"g17264","A",0.677030317074595
"g10696","A",-4.3663918073402
"g8844","A",2.34922191281539
"g10620","A",-4.4934572594479
"g27297","A",-2.34887144654371
"g20091","A",1.48401142052722
"g28939","A",1.21678145798884
"g29114","A",2.73564132615964
"g18460","A",-4.66338510582988
"g24058","A",4.24179726657636
"g28460","A",-0.908520405782978
"g1156","A",-1.06779159800441
"g1036","A",2.75797784322539
"g849","A",0.928632767907025
"g11192","A",-1.64031562786031
"g9191","A",-2.47301950712874
"g795","A",-1.09908235781577
"g6648","A",-3.19430833176605
"g4059","A",-4.54246239201686
"g12197","A",-0.771462092546746
"g26925","A",-2.06700493291589
"g17026","A",-2.76264669813082
"g141","A",-0.924385337890756
"g27089","A",-3.18806229589002
"g17326","A",-1.09271821526684
"g10956","A",-2.93877051154045
"g29678","A",3.29147711025797
"g11359","A",-3.20560993872478
"g29707","A",2.02108132438894
"g5656","A",1.23381035258217
"g906","A",-4.31748270089768
"g11941","A",-2.08697939001675
"g9230","A",1.63119408111544
"g6803","A",-0.925145850371356
"g21382","A",-2.76563732419508
"g28983","A",-5.13672105528384
"g19621","A",-4.36501686280389
"g10584","A",-1.02948833899194
"g919","A",-1.11131890524114
"g22640","A",-1.61434020154825
"g5832","A",-0.926752947245183
"g25017","A",-1.97889071444403
"g29537","A",2.09892762135622
"g7101","A",-3.43819002462401
"g27080","A",1.72193062169264
"g21340","A",-3.77177128345535
"g12637","A",-3.04988068605443
"g14889","A",0.968904986131612
"g16643","A",-0.931220519697567
"g24926","A",0.932449824805387
"g10012","A",-1.54219881044625
"g29477","A",-4.1027077325453
"g10951","A",-1.82926536008668
"g4143","A",-4.29490187528054
"g23290","A",-2.22031122431834
"g23118","A",-1.47745279918057
"g8903","A",-12.1797869261947
"g14627","A",-4.46180295928265
"g19981","A",1.40951202540911
"g10104","A",-1.03302508324181
"g6435","A",-3.75102573023376
"g2050","A",-0.712032852425931
"g11193","A",-3.70264886566325
"g12851","A",3.91536641435408
"g20798","A",-3.34936011172376
"g5263","A",-1.63399585316235
"g10876","A",-0.762960683380503
"g21171","A",-1.28598452100268
"g14846","A",-2.88846720151275
"g28461","A",-1.07698433583048
"g22528","A",0.90379417636983
"g16645","A",-1.44308297885643
"g28899","A",-0.907768150739417
"g4178","A",0.678776501544628
"g10475","A",-4.80787165540445
"g5231","A",-6.09616256795593
"g24057","A",3.91774356961963
"g28874","A",1.32234449623423
"g26776","B",-9.32020566787945
"g20473","B",9.48618445913731
"g19596","B",-10.8998968646859
"g20474","B",6.79571054400464
"g20482","B",7.73439746665539
"g19623","B",-11.3657202140665
"g23586","B",7.80204744525445
"g20481","B",8.76167462511375
"g26770","B",8.93326123603825
"g19590","B",6.30302659198721
"g9125","B",-7.45114315520748
"g26773","B",6.45087020120736
"g20470","B",8.92710846210047
"g5459","B",8.21772943267027
"g15202","B",-5.33970041636496
"g5458","B",7.53967404242967
"g26375","B",4.6132650499804
"g26429","B",7.29523646143572
"g13017","B",-4.66030874088312
"g5512","B",6.87253069478023
"g20621","B",-6.79244113619527
"g17709","B",-5.49378245346465
"g20478","B",5.97724046351817
"g20370","B",-6.92527629643313
"g20479","B",6.3848717792351
"g26416","B",-6.31799749500042
"g326","B",4.05430446600826
"g5525","B",-9.16582169241696
"g16633","B",-7.17512077712637
"g23501","B",-6.01286154282956
"g20622","B",-6.02241781159111
"g9538","B",-5.93062368871242
