"gene","Compartment","log2FoldChange"
"g4401","A",2.31701329636381
"g3072","A",2.57214107419749
"g18595","A",-2.55095650096999
"g4917","A",1.3746023196043
"g10306","A",1.90700498812642
"g17299","A",3.17119441932322
"g11685","A",-1.54691593290494
"g11103","A",1.76989262476534
"g7816","A",-1.40986662887535
"g10750","A",1.50665631624731
"g17243","A",2.57032685490374
"g15861","A",-5.46125968070948
"g11605","A",-4.36852028548226
"g6211","A",-2.42614382975382
"g12622","A",-2.93379499187595
"g27215","A",-3.58021476699178
"g24223","A",1.53913275645749
"g9008","A",-2.08346441933824
"g15832","A",-1.86528521808816
"g5018","A",2.95381500317662
"g12734","A",-7.48545545972818
"g4410","A",2.51498076158009
"g2173","A",-1.36909554814498
"g4732","A",-1.48997442839651
"g9122","A",-1.67311033730273
"g1124","A",1.26528495565355
"g17375","A",-2.32048201641428
"g22277","A",2.60904349815348
"g21985","A",1.09691177681413
"g11867","A",2.81884577569758
"g733","A",-1.72403026272343
"g26268","A",2.31246692744348
"g1965","A",-1.66501617393282
"g25","A",1.57791522456319
"g6419","A",3.06688864681963
"g11221","A",-2.08224847633159
"g425","A",2.69392167645149
"g22568","A",1.47149585763229
"g26259","A",-1.86754272039223
"g4414","A",-1.58578546840968
"g10700","A",2.15613370914051
"g14817","A",-1.36383804618807
"g6442","A",2.47527527998421
"g347","A",1.89093604041509
"g17234","A",-1.1611882972558
"g9009","A",-1.76060598273987
"g25192","A",-4.49061408467501
"g16869","A",2.10846916161414
"g2014","A",1.0380058857724
"g6670","A",-1.30816367167963
"g11749","A",2.5336579950351
"g11533","A",2.60986425543519
"g7865","A",1.96560209013696
"g2083","A",-1.86270028543076
"g6751","A",-2.27006807337577
"g22344","A",7.24927798269023
"g21390","A",3.87098913439417
"g25018","A",-2.57852955869905
"g5712","A",1.94184468254386
"g21923","A",1.48498267509037
"g18462","A",2.72533650101009
"g10775","A",1.61500649081813
"g4723","A",-4.1542714651604
"g54","A",-2.39488393990071
"g3116","A",-1.93292742581704
"g23134","A",-2.38209995027798
"g16277","A",-1.85299990223986
"g939","A",-1.41418759607893
"g27343","A",-1.90060456717621
"g10954","A",3.44634512150625
"g335","A",1.73179127646558
"g6500","A",4.96511208674649
"g328","A",-2.59674993779225
"g6372","A",1.00173748527355
"g6621","A",-3.60646480609003
"g13197","A",-7.36095373660387
"g26200","A",2.07135220228152
"g294","A",-1.63478019304085
"g25230","A",1.34490817687226
"g7983","A",1.32700754352362
"g17478","A",-1.13045837511976
"g5898","A",-2.27088557573317
"g1706","A",2.60249431460257
"g25241","A",-1.25910607325526
"g10532","A",2.2688107597349
"g27220","A",-3.70001517558841
"g3935","A",-1.64722078257253
"g22345","A",1.36825672189609
"g24336","A",-1.11101216365286
"g1967","A",-1.73361941318458
"g2684","A",0.894810332351734
"g14086","A",3.86956538435897
"g4765","A",-1.12497268576833
"g20325","A",-2.94187080359481
"g22233","A",-3.03840368145623
"g26185","A",-1.81803802621631
"g345","A",2.26934696929323
"g17854","A",0.932737668716367
"g11571","A",-1.69499401339765
"g11204","A",0.974215530370829
"g22289","A",-1.56964017360651
"g18760","A",1.5913405480794
"g10646","A",1.35260863913896
"g18823","A",-2.4176822988384
"g27151","A",-3.32319559467454
"g8063","A",-3.27886109146096
"g11663","A",-1.84190463894631
"g6524","A",-2.7758026587177
"g2110","A",-2.4261391314542
"g6341","A",1.55022637265509
"g20359","A",-1.14334397398676
"g16572","A",1.9080415833659
"g7283","A",1.40706614949123
"g545","A",-1.81654076266206
"g22248","A",-3.28128085497922
"g29601","A",3.60209747970698
"g2163","A",1.97997268378003
"g19523","A",-1.699259911675
"g11348","A",1.16935294975514
"g2160","A",0.991009750877496
"g24380","A",-1.28456120461867
"g6355","A",1.76835115862512
"g13339","A",1.56836275402188
"g13261","A",-1.25035163683378
"g7895","A",-3.23148729970767
"g5667","A",-1.84391048233289
"g27206","A",1.53367923877056
"g10535","A",2.70194502340053
"g24344","A",-1.27498444923032
"g18684","A",-1.50952201702685
"g14816","A",-3.20638220683953
"g15806","A",1.80634187053838
"g9280","A",-1.4123631903343
"g27160","A",-3.37462928767349
"g9182","A",2.17329393134366
"g6456","A",-2.74774644790327
"g22605","A",-6.67285282474086
"g2249","A",-1.56592342695011
"g7685","A",1.5433638543281
"g4712","A",2.11116615886247
"g1953","A",1.48104985876564
"g9282","A",-1.32947365041887
"g10079","A",-1.68893907343585
"g10733","A",-1.25446826867466
"g12174","A",2.06125066146679
"g8322","A",-1.58295632315065
"g28375","A",-2.69604367523321
"g19608","A",2.94516947460713
"g9041","A",0.872760974237351
"g1410","A",1.21248583244642
"g7098","A",-3.11806602538783
"g4244","A",1.34168047713726
"g2015","A",2.3006998720789
"g16868","A",1.69669538396321
"g12892","A",3.58617508180232
"g26183","A",-1.84185335132251
"g26205","A",1.55889999070505
"g1255","A",1.39586810238294
"g3904","A",2.25751346271965
"g4979","A",4.77542138152467
"g22381","A",-1.26280752956779
"g16136","A",-1.28878940799606
"g18464","A",2.06815049363031
"g183","A",-1.53898374223607
"g6865","A",3.98158661116553
"g2133","A",-2.46444363166929
"g20666","A",-2.19784824847868
"g24255","A",-1.17776913980922
"g6748","A",-2.16023361831874
"g10312","A",-3.55760297948814
"g13203","A",-2.48781211398359
"g10530","A",2.21230258977881
"g27158","A",-3.32807286345682
"g27355","A",1.15138979719373
"g329","A",-2.65622338937743
"g7249","A",1.57961679598031
"g6310","A",-1.37946890388892
"g27186","A",2.09532992264068
"g2113","A",-1.90176720568791
"g852","A",1.07593897307794
"g21191","A",-1.34777370586769
"g27548","A",1.42231190113197
"g12822","A",1.28771600941965
"g21545","A",1.6444519834755
"g27183","A",-3.12495096562133
"g22382","A",-1.30439726920869
"g28383","A",1.80015724543922
"g17814","A",-1.5000873744675
"g84","A",1.31881075613401
"g9458","A",2.06914220961259
"g17377","A",-6.85596230289414
"g5893","A",-1.40157276858545
"g25509","A",-2.33413488869694
"g18784","A",2.20196404254828
"g18789","A",1.36836742400888
"g3171","A",0.878405910785593
"g20395","A",-1.64862502703401
"g7169","A",1.32490648360717
"g13296","A",3.55345518856942
"g1853","A",1.34487332789068
"g27337","A",1.79203246179736
"g17148","A",2.1991787325637
"g11382","A",1.79784188961389
"g20664","A",3.96516678844974
"g22262","A",1.48732098217969
"g21275","A",1.53856012792469
"g27278","A",-3.30219416654342
"g27426","A",-1.74471502491581
"g14653","A",1.49357717974654
"g25162","A",1.43205624159676
"g27214","A",-2.86793502955623
"g11277","A",1.90375077458734
"g27025","A",2.49814939715729
"g1140","A",1.43072641457592
"g29609","A",-1.4699069570836
"g22059","A",1.39212382816734
"g592","A",2.05071919840386
"g2135","A",-2.15769166059564
"g12873","A",1.06365068173435
"g18812","A",1.82681690983495
"g3923","A",-1.42105372636892
"g3156","A",1.97261196777736
"g16411","A",-1.93710661325395
"g22403","A",1.08407026887891
"g4412","A",-1.6754358212165
"g3627","A",-1.67770254657849
"g16694","A",2.41320162821297
"g26231","A",-1.39884649324297
"g7905","A",3.24995998644836
"g10671","A",1.88025580435591
"g27275","A",-3.35128557647761
"g22766","A",-1.07199579593301
"g16968","A",3.5413985815133
"g15817","A",-1.98577514213217
"g14355","A",2.75926214427916
"g18597","A",-1.2614365590149
"g10005","A",-1.53686375337601
"g11913","A",1.25712876703687
"g16004","A",-2.06719099461446
"g6685","A",1.61827751445844
"g23232","A",2.52605988254168
"g3928","A",-0.940231725748775
"g7907","A",2.02298410110489
"g1787","A",2.42887520408393
"g10660","A",-1.69203680869767
"g3901","A",-1.21672512697604
"g23123","A",-1.33424681818903
"g18641","A",1.0401954668521
"g20197","A",-2.43930744597517
"g11138","A",-0.99234304086592
"g29770","A",-2.05160870800885
"g2421","A",1.55621300854703
"g29138","A",-1.07671011422725
"g66","A",-1.33834576820466
"g20425","A",1.07658364242518
"g8993","A",1.53357568598054
"g3132","A",-1.76594265274122
"g8915","A",2.04891128208091
"g22391","A",3.07039867771722
"g7211","A",-1.5960753032293
"g10321","A",1.40411795904893
"g19414","A",-2.16618430494075
"g28393","A",-1.81463881752675
