"gene","Compartment","log2FoldChange"
"g27238","A",5.28422452305659
"g11221","A",-1.80830863428558
"g10545","A",-1.45550795366147
"g29126","A",1.25291682092662
"g19601","A",2.03324003314543
"g12249","A",1.93835474069186
"g445","A",1.28953611240349
"g10006","A",1.09080672706576
"g16127","A",1.12799645841587
"g3174","A",1.3805491442814
"g14862","A",2.44306882109498
"g190","A",-1.74895610343254
"g82","A",-1.20838900315883
"g16740","A",1.5966033215172
"g2546","A",1.29742865232569
"g7983","A",1.18787609845342
"g4414","A",-1.36825486129002
"g4764","A",-0.882691058103876
"g13296","A",3.13170104857726
"g21515","A",1.94001903407592
"g16808","A",-1.20227638503826
"g16367","A",-1.91968769582131
"g16017","A",2.2548621463866
"g22171","A",-1.35193995525741
"g592","A",1.99015896904356
"g2583","A",1.12739816043825
"g18685","A",-1.21965010735374
"g22357","A",0.81637068912973
"g20304","A",-1.58735906869846
"g2210","A",-1.74647027707954
"g1038","A",-1.01817896767851
"g26993","A",1.42518551406173
"g14816","A",-2.95363485023422
"g17879","A",0.942539008953937
"g7182","A",1.19800178340715
"g11834","A",0.896662922052581
"g10772","A",0.925354405320656
"g17803","A",-1.13674663168158
"g2688","A",1.21226247593649
"g19598","A",-2.02573987199462
"g29121","A",1.43621193184147
"g27220","A",4.20164529310553
"g17027","A",0.866670395166497
"g4411","A",1.79130523202524
"g26994","A",-5.21327039477567
"g24978","A",-4.52693229630103
"g24996","A",-2.46212429908966
"g6498","A",4.7054032152163
"g1894","A",1.73944499873195
"g1821","A",-3.5318647298934
"g10945","A",-1.87749117969375
"g24911","A",-1.30588620446002
"g16938","A",-1.31601510619405
"g29119","A",1.95319270180715
"g15796","A",-1.06816958767082
"g27246","A",4.78411789352014
"g29138","A",-1.05008285791427
"g1851","A",-1.5337868751828
"g20085","A",-1.7036519651059
"g2100","A",1.0951767370457
"g18687","A",2.49372665521763
"g7090","A",-0.977989081347632
"g2249","A",-1.41884462674963
"g14989","A",1.50052783688102
"g14613","A",3.13125651072186
"g26940","A",1.35402909315065
"g13570","A",2.12819045513367
"g27158","A",3.21078230432344
"g3244","A",-1.10440136016828
"g1354","A",1.04459049192973
"g5288","A",2.27716130699735
"g9008","A",-1.70119888309008
"g27237","A",4.15288507335437
"g10733","A",-1.13328806018424
"g16552","A",-1.23008391320712
"g6975","A",-1.37481146851631
"g6372","A",0.857005832331083
"g13478","A",-2.02742064769754
"g19608","A",2.59072913515258
"g22221","A",-1.15899660129943
"g7286","A",-1.14705573486375
"g1363","A",-2.03432636964528
"g7907","A",1.94260980233052
"g22382","A",-1.20939978554566
"g23087","A",-1.01386171982348
"g26941","A",-6.84406550127605
"g27160","A",3.20290626461937
"g3935","A",-1.42084727395709
"g12603","A",1.41020706289379
"g1706","A",2.08419267706618
"g20389","A",-1.01278519059562
"g21222","A",1.20318311791134
"g17510","A",-1.56774346867866
"g24380","A",-1.13416659210927
"g16871","A",-1.40482917456302
"g8975","A",-1.64716123134273
"g17814","A",-1.38300197058604
"g16854","A",-0.977231918731294
"g14994","A",2.0522377534245
"g6428","A",-2.77675048126684
"g22635","A",-1.83767263009301
"g27063","A",1.91349077554958
"g27064","A",1.428649151583
"g24080","A",-1.09154740730198
"g16682","A",1.70379179999304
"g1712","A",1.52626717285463
"g17234","A",-0.95356126777355
"g15839","A",-1.61593848539517
"g29696","A",-1.24286180872441
"g19896","A",1.11807185182575
"g27282","A",3.45487502324613
"g22516","A",1.7393384003376
"g353","A",-1.16962170964775
"g21164","A",1.86002979280342
"g7420","A",2.49926910737407
"g23837","A",-1.27624092803431
"g11749","A",2.0255857781591
"g27355","A",1.03533552108682
"g2064","A",0.819548067439401
"g11685","A",-1.21175790008217
"g2252","A",-1.28615773035577
"g10466","A",-1.58626472063198
"g16572","A",1.62360334611075
"g1657","A",0.94569718529363
"g21054","A",-1.20387280205667
"g15860","A",-0.933065337702823
"g1237","A",-1.76351089876004
"g9264","A",1.20939315223356
"g27426","A",-1.59336176892596
"g26927","A",-1.55206245234509
"g25278","A",-0.919388394369013
"g23346","A",-0.920477975228075
"g6492","A",-1.0593170701447
"g17262","A",1.81923589596859
"g829","A",1.23856221416394
"g18595","A",-1.96564912582919
"g28815","A",1.03998268484728
"g3484","A",-1.06132695205466
"g6621","A",-2.98684818091023
"g21301","A",0.956472885918796
"g28813","A",0.956116280191066
"g5018","A",2.28651176340988
"g16036","A",1.19048858961519
"g1907","A",-1.36707976822119
"g21493","A",-1.64064461660809
"g9070","A",-1.17127950206688
"g17890","A",-1.43453637434344
"g3623","A",-1.41698363322045
"g12006","A",0.755189198606635
"g27284","A",4.45450766979634
"g11475","A",1.01558006804607
"g22190","A",1.63235337059608
"g16562","A",1.00680444305445
"g3133","A",1.10502833440537
"g25189","A",-0.913803007252369
"g8168","A",2.71008767357101
"g10556","A",-1.59858273352855
"g14373","A",1.28287601088933
"g26879","A",1.47838885596681
"g23134","A",-1.9344815936942
"g6726","A",1.68382547526104
"g14710","A",-1.95920030913011
"g972","A",2.37134791979872
"g10320","A",1.53971728776299
"g14781","A",2.13104644078753
"g22581","A",-1.35441440559291
"g12836","A",-2.15844540589951
"g7190","A",0.899906231822809
"g1781","A",2.11032341714903
"g23284","A",-2.53592930589132
"g19599","A",-2.02343535453425
"g10312","A",-3.08366810558513
"g10219","A",-1.33229121136094
"g24356","A",-0.833286919507611
"g21091","A",-1.50001512636209
"g14060","A",-0.944459621983298
"g27275","A",3.10959723980252
"g1168","A",-0.896577045052623
"g17243","A",1.85076009268692
"g11605","A",-3.3270697342337
"g25118","A",-3.87723971332063
"g14865","A",2.27731201162103
"g9006","A",-1.60471872369775
"g27385","A",1.09968966342129
"g3346","A",-1.21300771177659
"g29748","A",0.743259076189714
"g11216","A",-1.07304425455383
"g3155","A",-1.05027906815768
"g16715","A",-1.36962620844499
"g18759","A",0.932146871738987
"g24336","A",-0.899085870133103
"g1360","A",0.923926970398346
"g26255","A",1.48558561325539
"g21115","A",1.56580452547029
"g7072","A",-1.12146959869549
"g11944","A",3.25168241058148
"g343","A",2.22655422136799
"g20039","A",1.00826558152778
"g28798","A",1.18676886571899
"g9009","A",-1.36891592741183
"g10899","A",-1.81884148447249
"g19632","A",1.85943133738345
"g25364","A",1.24323034662485
"g16472","A",-2.6285301727403
"g28827","A",1.69103747085143
"g7477","A",-0.903104872260688
"g16815","A",-1.44771758528801
"g22605","A",-5.5706038168172
"g3090","A",3.44810486606121
"g1134","A",2.06753802412971
"g17015","A",1.39795544516361
"g4968","A",1.83980711507053
"g18598","A",-1.62865509859763
"g335","A",1.36680827097968
"g2229","A",2.41795429865749
"g23791","A",-0.943874078188775
"g7283","A",1.13771484406286
"g1722","A",1.40099222317303
"g1386","A",-1.83647767431926
"g7544","A",-1.28253426346828
"g10551","A",0.787258255087394
"g2230","A",2.4600217531851
"g12248","A",1.70547995466623
"g22416","A",-1.70514678037642
"g28447","A",-1.5603861363995
"g16985","A",0.817478206123454
"g15904","A",0.980583501972071
"g12811","A",-2.85652914783114
"g7024","A",1.14205273826091
"g24376","A",1.007188266697
"g19695","A",1.82392541461513
"g24381","A",-0.792510136787562
"g6459","A",-0.954139539652828
"g15023","A",-1.55155510606316
"g11029","A",-0.826954713127261
"g11913","A",1.0893971102112
"g25366","A",1.0322113308989
"g24086","A",-0.837169236983578
"g1414","A",-1.4581724688701
"g9093","A",-0.767072344545782
"g4300","A",2.02950215216174
"g11698","A",0.886187769503006
"g12873","A",0.918344452766797
"g17163","A",2.89280899715393
"g5074","A",0.987148284064013
"g23838","A",-1.38998003564908
"g935","A",2.51537391937027
"g21035","A",-1.18542871288846
"g23797","A",0.898419196242062
"g23799","A",-1.01425194215418
"g12174","A",1.67880182794657
"g3269","A",0.95775529592363
"g6324","A",1.11261272398475
"g25","A",1.18119722200487
"g17887","A",-0.937400646213368
"g23119","A",0.939367630821097
"g10532","A",1.76557030655494
"g5106","A",-1.32554180200029
"g2594","A",1.7954639913645
"g395","A",0.884811929039149
"g5627","A",-3.91359626991716
"g27000","A",1.53874196567228
"g17408","A",-1.04385345841422
"g5844","A",1.745293165686
"g4928","A",-3.43265719482058
"g7092","A",-0.99584050826066
"g17079","A",-1.08431640649786
"g7863","A",1.57363726370884
"g16951","A",-1.18177230324433
"g22277","A",1.91928538466079
"g2232","A",4.0255890545822
"g6739","A",1.52214904685199
"g23225","A",-0.914046887547355
"g26136","A",6.91905757131757
"g3485","A",-1.03556618744602
"g9061","A",2.13144045769483
"g9199","A",1.74048124104576
"g17299","A",2.0770826360041
"g15861","A",-3.95053716891044
"g902","A",0.951671670935288
"g11661","A",-1.57559897122392
"g1325","A",1.18176133896288
"g29380","A",0.965885005155259
"g26228","A",-1.31922387590166
"g964","A",-1.26570039764079
"g17889","A",1.33936719544342
"g20112","A",1.57503477302715
"g17180","A",-0.999266086997962
"g11382","A",1.4985684027558
"g16759","A",1.62958093315742
"g14817","A",-1.00662170336573
"g3153","A",1.04716072195832
"g3277","A",-1.02431995567732
"g18458","A",-0.899655042001309
"g27006","A",-0.983055646736008
"g23808","A",1.20046124543393
"g12601","A",2.62390687019056
"g7108","A",1.05739331080983
"g24078","A",-0.905292856799071
"g20950","A",0.761994766940956
"g2973","A",1.48465844397184
"g16284","A",1.60699788380655
"g18760","A",1.22481093843281
