gene_id,zoospore-A,zoospore-B,germinating cyst-A,germinating cyst-B,mycelia_48h-A,mycelia_48h-B,mycelia_96h-A,mycelia_96h-B,Early infection-A,Early infection-B,Late infection-A,Late infection-B
g28272,0.433745101,0.259469154,0,0,0.839004546,0.410142702,1.059588677,1.287770998,0.779214511,0.440607106,1.41328576,3.543547949
g28273,14.31779945,13.85514898,0.066368224,0.128273234,0.116366789,0.056885257,0.685817914,0.927614562,0.578514486,0.513328667,0.514545787,0.602059118
g28274,1.265639201,1.214536464,1.163562057,1.574212798,4.794311689,4.587614418,23.82195819,31.1115574,15.75983292,8.774643633,13.83215851,19.15023785
g28275,0.378982177,1.110877111,0,0,0,0,0.432044313,0.203258715,18.33445909,54.220275,19.88108409,55.80817106
g28276,0.305993017,0.640664577,0,0,0.591890332,0.289342294,1.090111807,0.820562962,1.131756734,2.828588826,0.872398617,0
g28277,0.26016901,0.33591178,0.019134855,0.018491453,0.041937646,0.065603151,0.135939765,0.116279916,0.147548131,0.104833041,0.049450167,0.012398698
g28279,400.490272,503.487506,0.274811139,0.066392679,1.264830973,1.354383654,0.709942162,1.210742712,0.13819944,0.177128485,0.177548462,0.267101604
g28280,433.9216355,492.4000093,3.661408239,2.409051739,2.663506494,2.00313896,0.503128526,0.710102563,0.940228671,0.702962903,0.805291032,0.403823128
g28281,299.511115,415.6644462,0.067682446,0,0.118671081,0.058011698,0.917960487,1.028242573,0.363058596,1.003362716,1.049469624,0.964827412
g28282,0.184965928,0.387267394,2.176613599,3.878191267,6.917166119,6.121532867,0.307509152,0.537346268,1.505067537,0.964513067,1.582036299,1.057775507
g28283,6.228800254,2.44525904,9.377030871,16.46329877,16.81774257,15.5835821,22.14410891,29.97041776,24.95790242,40.09293976,78.80363009,42.11441803
g28284,5.344726364,0.799312559,2.9805938,4.383175446,9.770398229,9.830095906,2.469025747,3.976910895,3.519173427,7.016302723,2.009411034,1.763376941
g28285,0.280061405,1.172741937,0.77242114,1.940766787,0.812595202,0.662054402,42.60304755,40.5552813,26.2068822,17.62428422,21.55859634,12.61262829
g28286,0.187768442,0,0,0.066727996,0.060534239,0,0.267572898,0.62940909,0.092598278,0.089011536,0,0.178967068
g28287,0.122095736,0.127817317,0,0,0,0,1.478900452,3.315094576,1.986985714,2.387526188,3.306949439,1.745590123
g28288,0.499454596,0.457502286,0.06887584,0.066559915,0.060381759,0,0.578280974,0.962662971,0.692737749,0.44393663,0,0.803323213
g28289,0.06371577,0,0.070292309,0.067928756,0.061623544,0.060248653,0.090795945,0.170862725,0,0.045306643,0,0.273281333
g28290,2.553273387,1.629831367,0.618325063,0.66392679,0.301150232,0.235544983,0.798684932,1.461241204,0.783130162,1.15133515,0.355096925,0.534203208
g28291,0.123310619,0.064544566,0,0,2.623752666,3.031616277,0.702878061,0.992023879,0.364864857,0.394573527,0.351563622,0.176295918
g28292,0.149309845,0.07815336,2.059014182,1.751006921,17.18443045,12.77725113,1.063844053,1.651630118,0.828364115,0.690107515,0.425688482,0.426933488
g28293,0.62675811,0.298240407,0.0628591,0,0.110214062,0.592652837,0.487167208,0.725773792,0.379333636,0.405155959,0.812233196,0.733147852
g28294,0.146226751,0.153079147,0,0,1.555676359,1.037023267,1.614908996,2.058669024,1.298014803,0.623868468,0.416898454,3.763059769
g28295,0.941219026,0.459818753,7.822377323,6.957280433,12.9871228,9.730691231,2.414252681,1.556472909,5.802044015,2.632488023,2.14676318,4.126663434
g28296,0.371781515,0.064867288,0.341796354,0.198182147,0.659217857,0.64450996,0,0.041541,0.045836148,0,0,0.177177397
g28297,10.46763489,10.83220739,0.066368224,0.064136617,0,0.170655771,0.04286362,0.120993204,0.133503343,0,0,0.086008445
g28298,1.687518934,1.32494887,1.047205851,1.011993942,3.570232109,2.393537957,7.214220777,10.46479658,4.213024641,2.17491167,4.510486469,3.468153312
g28300,0.212522481,0.278101987,0,0,0,0.025119749,0.20820785,0.089048231,7.742526131,19.9099631,5.983364151,19.52179685
g28302,1.56182189,3.056759893,0.374571347,0.579162439,1.576212062,1.091573532,1.25795916,1.775450956,2.059487185,1.545142726,2.710411047,3.009588669
g28307,3.453079088,2.570592235,1.015865325,1.799796587,0.964799566,0.943273795,0.98413809,0.565883591,1.532601843,0.654772169,1.750199084,2.852391538
g28308,6.814324267,12.51886213,2.80070328,3.703673546,5.298295937,3.853477832,1.80882164,1.701949324,2.915722604,3.182822218,5.523623592,6.303885839
g28309,3.646903146,3.252201926,1.117590259,1.4400156,10.32018048,4.278639321,2.069133201,3.033511712,3.497035793,1.776835194,4.236006366,7.820909642
g28310,3.179283463,1.562248831,1.503188155,1.590991057,0.878538791,0.858937596,5.08528597,2.740401043,7.151398964,5.536424362,8.879282264,16.41905725
g28311,0,0,0.016816549,0,0.029485312,0,0,0.020438376,0,0.010839043,0,0.021793038
g28344,5.907093689,3.952601358,13.50389527,22.46388955,16.31479531,9.616543523,2.473241383,6.45059262,4.414685481,10.95563614,2.777957268,1.131845782
g28345,0.182245841,0.317976904,1.809510111,4.986936377,8.51930386,5.45708077,0.173135405,0.447991176,0.853810595,0.604754851,1.385574275,3.03980829
g28346,2.283752758,0.210950531,0,0,0.519708584,0.381084973,1.00502991,3.28725528,3.378707908,4.68070421,17.42669433,14.88482201
g28347,11.25642219,4.758173592,0.078348734,0.037857144,0,0.033576971,0.632514731,1.428343837,0.2364042,0.454494435,1.113620585,0.456904463
g28348,3.382627516,0.83699727,0.067850393,0,0.059482775,0,0.26292523,0.329854094,0.090989871,0.218663576,0.350691256,0.175858459
g28349,1.732814386,1.652050791,0,0,0,0,0.04409441,0.103722846,0.091557848,0.13201711,0.264660255,0.265434303
g28350,2.71410748,2.94851311,0,0,0.247640067,0.338960911,0,0.377645454,0.151524455,0.145655241,0.58400238,0.658924205
g28351,186.2140459,66.25864475,0.475542754,0.842513475,5.14172558,3.396626932,22.93216073,40.55364864,16.26186806,16.50041682,76.19453664,60.08624783
g28354,45.37921435,36.1221763,8.176304945,25.64710137,9.400611155,5.284751903,0.129851554,0.488717646,0.0449374,0.129590325,0,0.347406662
g28355,5.654310065,4.673115118,21.95000944,12.60026,5.797581031,4.984826764,5.149516153,7.068382837,5.126100911,5.592611631,3.151409071,6.078126842
g28360,0,0,0,0,0.017523069,0,0,0,0,0,0,0.025903128
g28362,1.131508959,0.676876053,0,0,0,0.050949404,1.535635763,3.503893038,1.873303429,3.065092908,1.689798192,2.079908579
g28364,36.89434883,43.57497237,0,0,0,0.357812608,9.166924938,20.67536791,12.31627786,9.821166016,19.41919365,13.25449233
g28366,0,0,0,0.090805107,0,0,684.2418287,507.5139622,617.9531778,441.2733156,640.5924116,741.7096411
g28367,14.11311791,9.218786401,10.93748334,17.47111633,23.06909978,30.38502573,24.05889584,29.20576655,22.00135091,40.63952597,20.94988304,22.59532927
g28370,69.8352859,29.80706448,0.176867454,0.102552211,0.558199291,0.485106874,5.437302826,7.37312444,6.59376407,10.46513125,7.587497937,6.509492998
g28371,505.212876,148.4631774,0.411183584,0.198678844,0.360474563,0.528647951,15.26976163,23.61277891,21.50507983,33.26086721,14.34538178,21.84743848
g28372,2.227904211,2.040768624,1.075314373,1.781412557,2.02007515,1.185002991,0.099212423,0.186701123,0,0.099012833,0,0
g28373,0.963878002,1.081121474,7.519519794,12.03773041,9.92156169,3.971222988,3.090466974,2.400146663,12.5794761,16.00872483,0.588869067,6.791800236
g28374,2.237573934,1.982056035,0,0.183501988,0.832345779,0.325510081,1.594288518,1.500091664,1.01858106,0.734345176,0,1.230398593
g28375,1.924516079,1.587340705,6.948518825,25.30514002,18.95163209,14.72377835,3.864382233,3.870643759,8.282861517,8.459656426,0.498806739,2.501327964
g28376,2.797102309,0.569368049,1.285754311,4.473076671,11.27189269,12.41632184,1.051838289,1.562670844,0.632222727,0.276242699,1.329108866,0.111083008
g28377,0.828021192,0.404517612,0.182697383,0,0.160166315,0,3.579159969,3.108636076,7.554287152,6.162611632,2.360722317,3.472519148
g28382,10.7365476,8.967827892,7.497468416,7.184483361,4.30825244,4.860150518,2.197303707,2.14405161,3.337378498,3.695414433,0.814104701,2.041214256
g28383,83.90700863,52.62244926,33.4437868,14.79924925,8.975310495,5.740352505,8.843680843,16.35717377,7.694180179,8.02853509,27.33969334,34.71681922
g28384,11.66373381,8.394590266,68.15821417,73.24967588,176.7902435,193.3529881,125.6963038,98.84314397,113.3770595,111.3180893,44.68477036,49.24489429
g28385,0.843588527,0.210266737,13.25084083,19.25075636,0.44679566,0.569774534,14.19654197,44.23409556,17.57671402,24.26552584,25.02454932,15.93735099
g28386,10.6032155,9.419325552,14.64973308,10.48412977,11.77550239,8.824354261,4.790313181,3.453340886,12.61885848,7.396966792,6.770802226,9.325126181
g28387,1.950549786,2.886902388,0.630723259,0.609515423,0.943249925,1.240206659,1.437705124,1.352759835,1.716523307,1.171763808,0.671166915,0.528887754
g28388,3.077929755,4.070104371,42.0878648,30.39656459,30.94367839,32.78077992,17.02498146,6.624839206,33.85284113,21.08002622,21.70733031,31.03499511
g28389,8.590967283,5.5822049,11.8743594,14.4228176,5.348236147,4.015056617,11.11653459,4.501654177,17.45791124,6.319464462,4.504496447,12.98830324
g28390,2.08590289,0.899150533,0.541459571,0.78487979,1.720730681,1.392280742,2.229332612,1.604058414,3.539821309,2.704716885,1.924027644,2.455924321
g28391,1.277599709,1.270596371,0.2818939,0.749142136,1.359212077,1.328886516,1.046844483,1.841508245,0.708806408,0.77219802,1.092746722,1.095942665
g28392,1.12889124,0.892910043,0.083027454,0.26745229,0.169838977,0.118606912,0.214491635,0.403637246,0.222685738,0.12486841,0.214567676,0.17932935
g28393,2.646988134,2.267206197,67.56285216,47.46109668,4.305571177,6.029837229,40.29180243,75.66108339,28.92572429,48.59511377,14.75031255,10.14899655
g28394,1.205777887,0,17.29304798,9.284208686,13.08717515,15.32888554,50.11568065,76.97435016,51.73290618,111.842755,152.4056806,52.09973201
g28395,192.3612913,112.2835541,120.021941,230.5694359,130.0404011,125.6872199,184.7247516,202.3377555,154.4637615,195.1148634,342.0651818,181.5676338
g28396,16.3044767,22.36803049,16.17412987,15.13964412,9.855680528,8.889792557,3.419539054,10.75438089,1.750770629,1.823201816,2.436699587,2.161846229
g28397,0.420092108,0.439778227,0.066207526,0.063981323,0.058042514,0.05674752,1.13313559,1.569103145,1.331800902,1.429572691,0.598849898,1.072502406
g28398,0.298619691,1.094147034,1.317769077,1.353050802,0.938645361,0.352962738,0,0,0,0,0,0
g28399,16.83042757,21.61095869,12.33005416,12.33600632,10.55511592,9.449289991,3.232167051,10.66623022,2.139830769,2.010196874,2.249261157,2.255839543
g28410,0,0.027929941,0,0.028443796,0,0,0,0.017886329,0.019735693,0.056913727,0,0
g28417,0.182245841,0.190786142,0,0,0,0,0,0,0,0,0,0.260554996
g28423,0.732621284,0.527902693,0.713770506,0.912931195,1.141064586,0.863695079,38.55330009,28.35312779,24.65474479,26.0677033,18.50020899,17.2892493
g28424,195.8848843,126.9192224,69.28141937,81.90753834,39.6479735,44.46792262,44.02005744,59.54616062,38.38945393,45.84381262,69.00647481,41.04696305
g28425,133.5849444,118.103201,70.15075519,64.78506045,62.65669415,68.93630046,78.79929584,113.2780095,67.58460953,61.19880762,88.69586496,79.30215927
g28427,0,0,0,0,0,0.082815286,0.18720648,0.322933568,0,0.062276623,0.624242827,1.940812481
g28428,0.043180199,0,0,0,0,0,0.18459733,0.202639024,0.159707832,0.092112984,0.738651094,2.407637108
g28429,10.77817303,4.933568415,0.9146663,1.628257076,1.688137919,1.072807873,5.689692718,4.329625346,26.95294602,13.68364321,19.1589795,52.15503671
g28430,0.163780403,0,0.060228432,0.058203274,0.211203158,0.516227441,0.116694788,0.3294,1.332680947,0.54348013,2.490371384,8.429585429
g28439,0.275393715,0,0,0,0,0,0,0.184626666,0.203716212,0,0,0
g28440,0,0,0.124289583,0,0,0,0,0,0,0,0,0
g28442,0.227389306,0,0,0,0.109961277,0,5.26554006,6.097761459,4.457460237,4.931565768,8.751998975,4.713894061
g28444,0.087272656,0,0,0.093043261,0.042203448,0.082523683,0.559641907,0.585084506,2.1304125,1.427318793,1.741725409,2.55784271
g28445,50.5498266,15.74516588,0.098182077,0.094880741,0,0,6.436161022,2.237396765,8.788690442,9.650640372,1.77612214,2.417501294
g28446,2.798355491,1.67399454,0.049003062,0,0.300718475,0.882027316,1.012749034,1.161361289,1.412870503,0.852787946,0.506554036,0
g28447,0.130449654,0.045520904,2.974227925,2.225203053,6.602692414,5.633037612,14.12784902,8.337351567,24.99276265,20.8399431,2.851366008,4.165223028
g28448,0.906784183,0.723258965,340.0337807,155.9677384,122.2382432,62.30739306,11.90652781,3.936986754,25.01024646,33.25278713,3.200821408,1.481622836
g28449,0.824734243,0.136323548,1.867608801,6.108591569,64.0640949,28.89571801,5.628871546,5.325396139,5.137501671,5.586682038,3.960170257,3.785576618
g28450,6.720465701,5.603413037,21.76670724,22.5565443,22.4760323,15.0996062,16.07074608,20.33440669,15.29887978,13.79705513,20.98309692,21.6184059
g28451,2.065452862,0.671040915,9.664586569,4.328115853,13.70787394,8.081629597,8.271693213,12.51004826,8.587692044,7.748607718,13.19878943,14.56113094
g28452,25.76667588,23.70224087,12.9100793,13.36712428,4.042124958,3.024093656,8.182551853,10.23297359,8.33384504,8.889668287,10.87939918,9.092681687
g28453,15.07567656,10.96725289,54.68741668,58.02446364,19.77035748,16.67148539,15.47509236,24.15373605,66.91132492,131.1828166,6.556480331,6.210341766
g28454,182.6967583,41.99655374,429.3244103,798.4493095,733.727392,396.2497976,754.4562674,958.7834089,734.5124538,981.8724941,1287.984136,941.0494347
g28455,66.13256445,16.26166124,35.40821218,37.87075127,43.63486445,43.30934128,95.46063884,203.9146227,76.12602598,86.90315261,144.9106367,84.58791878
g28456,7.277118805,2.489093625,10.38636983,8.782490491,6.596824224,3.474630865,3.490892927,3.638862785,4.139466054,2.749524961,4.245335133,7.760095315
g28457,4.23961377,3.61891188,0.50369989,0.90398874,7.317633631,6.599288589,15.94030334,19.32749681,9.649715309,10.48181114,20.64141045,26.66986088
g28458,9.621987723,6.328515943,3.501328507,2.792810743,6.43139373,4.287205945,3.374028984,4.322965847,4.47181929,3.044845851,4.739677855,6.121983245
g28459,72.35128511,26.43816506,1.976653615,1.227978879,6.766498426,5.405372223,6.595833128,5.376735276,9.687915559,6.55222959,7.540767396,11.10027068
g28460,26.86023315,12.3864234,7.299904037,7.712065447,6.182709645,4.294965594,24.21232044,19.43592486,39.90441096,27.19403131,24.30084113,33.83206413
g28461,9.446050863,2.931607638,2.074986299,2.005215652,12.28896082,13.08188238,7.623797112,6.276683971,11.40879495,6.984328485,7.507335826,11.17442608
g28462,0,0,0.183514821,0,0,0,0,0,0,0,0,0
g28468,0.180915579,0,0,0.192878002,0,0,0.902326124,0.970300729,0.802969011,1.801021745,1.547393168,2.06922508
g28501,13.77333818,5.471564381,2.647335158,2.418137602,23.11316046,25.48821642,6.019325595,4.076968164,7.440775174,4.838497127,7.966133264,11.98414757
g28502,8.492220533,4.134966592,2.287720618,1.754600681,29.47896829,27.2961601,7.71590692,3.442441429,9.861163254,6.764167516,14.82730081,20.70599067
g28503,0.257734153,0.584592547,0.473894425,0.4579599,16.161068,14.8662767,0.214243811,0.259181282,0.190652954,0.18326812,0.734810621,0.798373021
g28505,19.43773275,31.93466507,3.078090995,3.668662633,6.11657026,7.958813087,4.075341064,2.275792117,6.329344225,3.405818527,2.916724834,10.10542755
g28506,23.9605031,31.48173392,5.915507251,7.195720918,3.445231547,3.758385686,1.950327115,2.287583053,2.718270788,1.91974049,1.710482009,2.144355794
g28507,1.432684066,1.349839528,1.106392823,0.458224617,2.217022746,1.761141247,2.245756347,4.41823352,4.027222227,5.501221664,8.986210037,6.554539559
g28508,12.95835987,9.761495131,18.6073368,19.40704841,16.01419465,13.29053609,18.68569243,30.06120494,15.90000809,20.25695738,26.78010362,22.39835979
g28509,7.08155267,7.166290911,0.130208135,0.629149673,0.570751392,1.004431107,9.166282997,10.91934856,4.539961298,4.280183311,7.402925411,8.099538169
g28510,1.376968575,0.900934561,0,0.367003976,0,0.325510081,0.367912735,0.115391666,0.381967898,0,0,0
g28511,0.148415775,0.621483003,0.08186739,0,0.071771133,0.210509513,0.211494746,0.149249102,0.10978718,0.052767318,0.634709174,0.2121885
g28512,0.250357923,0.349453406,0,0,0,0,0,0,0,0,0,0
g28513,0.109670063,0.22961872,0,0,0,0,0,0.073523894,0,0,0,0.313588314
g28514,0.166905282,0.524180108,0,0,0,0,0,0,0,0,0,0.119311379
g28517,0,0.074774972,0,0,0,0,0,0,0,0,0,0
g28520,1.292131648,0.491884652,0.129591035,0.125233584,0.113609282,0.11107453,0,0,0,0,0.334901839,0.335881322
g28524,0,0.087363351,0,0,0,0,0,0,0,0.059341024,0,0
g28525,0,0,0,0,0,0.103702327,0,0,0,0,0,0
g28530,0,0.010374616,0,0,0,0,0.0211833,0.02657561,0.021992554,0.01409379,0.028254413,0
g28531,0,0,0,0,0.230495754,0,0,0,0,0,0,0
g28534,0.074207887,0,0,0,0,0,0,0.049749701,0,0,0,0
g28537,0,0.087363351,0,0,0,0,0,0,0,0,0,0
g28548,0,0.077685375,0,0,0,0,0,0.049749701,0,0,0,0
g28549,0,0.02074094,0,0,0,0,0,0,0,0,0,0
g28550,0,0.310741501,0,0,0,0,0,0,0.05489359,0,0,0
g28551,0.166905282,0.174726703,0,0,0,0,0,0,0,0,0,0
g28561,19.03521358,33.00447635,3.499994668,3.170914351,4.027221819,2.624913293,0.988949432,1.329311998,5.573675563,8.177667878,5.087828737,4.252257539
g28562,1.918872336,0.83699727,0.352822043,0.340958532,0.309310432,0.453614048,2.278685326,2.465659351,0.591434164,1.137050595,1.367695897,1.143079984
g28563,1.783124773,1.306679191,0.196717326,0.380205558,0.172457255,0,0.254098004,1.195424459,0.39570775,0.633967058,0.508376173,1.274657536
g28564,1.447324633,1.3257548,0.399178224,0.385756004,0.699899517,0.684283966,0.773422392,1.576738684,1.472109854,1.029155283,1.547393168,1.03461254
g28565,16.02667183,8.535169529,5.448182489,3.92390717,5.316999806,5.198371519,2.92117179,4.841244354,4.032202469,4.770482947,3.586345444,3.996482649
g28566,0.133975321,0.187004795,5.912153155,7.474978275,0.215959986,0.337826679,0.222736358,0.718547026,0.858911597,0.412821072,0.381969124,0.319238554
g28567,22.37242932,23.20253009,9.925240287,10.54430654,3.716744038,2.676068454,6.749783637,10.70479614,6.36858014,9.29935189,6.539843963,7.325603933
g28568,0.42918501,0.673945854,0,0,0,0.101457688,0.840943394,1.726379218,0.714329575,0.381478013,0.611812017,0.767001721
g28569,48.70227746,54.14785695,1.97047454,1.70857922,5.383543481,4.071928674,3.216421699,4.026975512,2.407189594,2.340045634,1.918329635,2.48363183
g28570,26.93350532,21.2764706,4.435757131,2.466266717,15.23525715,13.74954582,3.649694331,3.544831995,5.785540423,5.013129734,3.611730276,3.464802439
g28571,2327.382884,2737.559737,16.87883231,20.22599689,76.94574316,72.91425814,29.86906352,53.13145178,22.18243198,18.92978676,29.66155299,25.37355321
g28572,0,0,0,0.017407303,0,0,30.54984481,24.84797625,24.91698887,23.42938442,43.80441042,46.47696948
g28573,2.370780676,3.158754914,0.237771377,0.229776402,1.042241672,1.222785696,0,0,0,0,0,0
g28588,1.189700849,1.037876615,1.093748334,0.84557716,0.76708987,1.499950453,2.119177353,0.531724799,2.786837781,3.806845392,3.957200129,1.700903016
g28589,0.178312477,0.746673824,0,0,0.517371765,0.337219077,0.63524501,1.195424459,0.7914155,0.887553882,1.525128518,0.764794521
g28590,0.723662317,1.136361257,0.399178224,0.385756004,1.049849275,0.684283966,1.546844783,3.153477368,2.141250696,2.186954976,1.547393168,1.293265675
g28591,14.62966973,8.33673454,5.429256169,4.912818564,6.31741432,4.5688924,5.642214073,8.368186992,7.909631267,7.985009638,6.505196189,9.018777271
g28592,0.133975321,0.187004795,3.300952178,3.999351434,0.086383994,0.126685004,0.254555838,0.479031351,0.69373629,0.444576539,0.254646083,0.383086265
g28593,22.96823303,22.64117855,10.81259621,10.19494698,4.091299639,2.647899313,7.25920127,12.30252691,7.382264176,10.50678482,7.728906502,8.220009064
g28594,1.070467264,0.948226143,0,0,0.238919187,0.077862877,0.645375163,1.214487706,0.365470945,0.585524393,0.469530153,0.117725845
g28595,20.84830245,22.26787513,1.10774085,0.704272022,4.088965193,2.448613147,2.918199092,3.348080592,1.935086833,2.066813715,2.712062227,2.039995621
g28596,3.992284727,3.239010912,12.22208708,7.838613776,13.54634377,11.89138572,28.56385583,20.63110064,29.08903442,23.13630868,39.55303101,41.42859414
g28597,1.68036843,0.913385547,2.887666722,3.13508481,2.562800251,2.016719563,3.430654342,7.994069871,5.569659671,7.996415787,7.554721796,7.068615856
g28598,0.81671202,0.63194493,16.33571114,14.65071459,13.53122354,12.96071085,5.717933164,5.832404003,7.197194542,7.751655094,6.782961744,6.295128161
g28599,0,0,0,0,0.217923259,0,0.160543739,0,0,0.160220766,0,0.322140723
g28610,0,0,0,0.102024271,0,0,0,0,0,0,0,0
g28611,0,0.549141066,0.289351411,0,0,0,0,0,0,0,0,0
g28614,0,0.11480936,0,0,0.106068843,0.207404653,0,0,0,0,0,0
g28617,4.540842933,5.149769462,7.096840333,9.682181225,10.61336175,8.945315203,25.74827446,20.04115417,23.37293639,17.08613814,12.40670706,20.82848794
g28618,5.496769714,7.009852135,12.4590284,18.00687249,6.186208631,4.63064341,40.37545562,66.06359023,33.56388881,29.56331547,22.79493162,29.43430958
g28619,0.068848429,0.072074765,0,0,0.266350649,0.065102016,0,0.046156667,0.050929053,0,0,0
g28620,0,0.171833877,0,0,0,0,0,0.220084768,0.485681035,0.233434228,0,0.704016149
g28625,41.39311637,70.59974646,22.65394441,19.01165944,19.89499982,10.90080271,17.99349957,18.25871858,25.98270002,37.47722066,25.67743024,25.70102364
g28626,1.157561494,0.071282735,0.225360234,0.798536123,0.395135579,0.450706266,1.940638602,1.91727692,0.856279683,1.162040718,4.270918507,1.654953712
g28627,0.198813644,0.416260674,0,0,0.128190152,0.187995127,0.755499948,1.688297324,1.176542829,0.942475092,1.133651679,0.947472714
g28628,0.699076353,0.133061104,0.560896581,1.084073282,2.827414586,3.906120972,1.222602319,4.303221532,1.598388741,1.310523698,0.724761928,1.726343873
g28629,1.74167917,0.140253597,1.773645946,3.285181535,8.940743421,6.967675247,4.486546649,9.655475662,4.261522923,3.239057641,3.628706682,6.416694935
g28630,1.114688846,0,0,0.349527596,2.536672851,1.922059526,2.008920331,7.209231736,1.406611941,1.678503259,2.430253292,1.59365913
g28631,1.751620802,0.41258346,0.338173071,4.902031903,0.12705773,0,19.71908256,90.86176312,13.24875224,13.48288881,19.72607333,8.264104757
g28632,11.5221544,9.596069939,17.11806535,18.94468457,8.568346304,6.440257305,28.49651365,47.27434456,30.19124771,29.53160021,23.6520964,20.86593317
g28633,162.5711285,137.7697506,406.1569753,203.6658967,84.39019608,56.09693731,70.98104791,89.22828116,54.80623254,65.26670415,25.83425583,30.55833823
g28634,1.360536969,0.681183936,1.174670048,0.81984659,2.860567834,2.013656635,2.149523568,2.141493076,2.056609969,2.565826581,5.228145414,2.537146503
g28635,0.840184215,0.188476383,0.264830105,0.063981323,0.348255086,0.226990081,1.966952346,2.655405323,1.243014175,1.493583409,2.908699507,3.003006736
g28639,0,0,0.193241755,0.093372036,0.084705154,0.082815286,0.24960864,0.293575971,0.453502522,0.186829868,0.249697131,0.375641125
g28643,5.486851878,6.734313912,6.470648539,8.270196463,7.685537823,9.839846723,11.86307933,7.610564875,10.91670083,7.668581684,7.012486597,7.573995616
g28644,6.895947459,8.369972699,14.3333955,18.85926882,6.476187161,7.465731213,12.1055158,19.3634661,8.64972465,8.527879462,7.693289421,7.287134895
g28645,0.070613773,0,0.077902303,0.225848601,0.136590077,0,0,0,0,0,0,0
g28652,44.50601906,71.18479825,37.13196335,23.62867336,39.6746663,27.92027338,14.48616403,13.7988365,21.39020227,32.87312144,19.76551824,20.18281658
g28653,0.48060399,0.359375559,0.6816991,2.049529128,0.398419254,0.259686713,2.64163382,2.945843763,2.082306988,1.708725617,4.306410904,1.766866013
g28654,0.181578274,0.095043646,0,0,0.087807906,0.085848813,0.064687953,0.243463736,0,0.064557818,0.258843546,0.129800291
g28655,0.571971562,0.332652761,0.490784509,0.609791221,0.245862138,0.661035857,1.267883887,4.04758461,0.752182937,0.903809447,0.90595241,0.817741834
g28656,1.536563315,0.419626664,0.810729897,1.923061264,4.716775651,3.411275458,0.571206834,2.911229106,0.988380544,0.807581757,0.571409337,2.292322123
g28657,2.032667896,0.274570533,0.506364969,1.677732461,3.995259741,3.596111371,0.37375262,2.373771425,0.19401544,0.233125453,0.186942561,0.562467928
g28658,1.532668202,0.183370427,1.54593404,11.43807444,0.296468037,0.041407643,4.212145799,18.87693496,2.818194241,2.833586332,3.870305527,1.377350793
g28659,17.70388168,13.26891945,18.68203675,20.46104153,13.40025006,8.054858153,7.93411811,10.66477017,6.680879502,7.66273227,6.291023571,6.015961321
g28660,225.0943855,183.1908025,450.024516,227.8739525,101.6600285,76.25756168,160.3434908,198.9679894,128.6566452,146.0351981,55.77159936,76.1291269
g28661,1.41969075,1.05273881,0.652594471,0.693716346,2.174031554,1.845851915,0.421475209,0.634516467,0.39381893,0.588878232,0.337299704,0.25371465
g28662,0.540118424,0.69108007,0.198622579,0.063981323,0.580425144,0.226990081,0.342078669,0.362100726,0.13318009,0.085347623,0.342199942,0.429000962
g28663,0,0,0,0.222052826,0,0,0,0,0,0,0,0
g28666,0.852570223,0.191254904,0.335917793,0.454471754,0.412287246,0.403088651,6.465139755,3.388602452,4.054302992,2.944597855,20.83467951,17.76127227
g28667,0,0,0,0,0.114696452,0,0.168993409,0.397521531,0.263174054,0.084326719,0,0.169547749
g28669,15.38587344,13.57815275,8.168353551,6.774022537,7.262569614,5.312986576,6.136036122,7.533706769,7.03079893,7.579935798,7.186198781,6.906915494
g28670,0.781053603,1.635309792,5.801921307,4.441056514,4.88496044,4.037419156,1.595319086,2.897397475,1.92588856,2.36965166,2.375270185,2.531105678
g28671,5.736558126,7.839085738,8.792499855,5.882438284,3.176443257,2.732904426,2.87049936,3.699057238,1.975975273,2.864724644,1.248485654,2.504274169
g28672,10.68178234,10.84348702,3.622021067,3.54953099,5.098428476,4.285073007,1.713265273,2.54206119,1.983952662,3.189469346,2.768563523,2.049440045
g28673,5.652818359,9.786994393,1.439142544,3.476879771,1.471937799,1.233511886,0.929463751,3.060915785,2.09077165,1.700588828,1.239724351,2.486700315
g28674,3.298441833,2.367779349,7.173824622,7.736387992,12.94281863,9.08952865,16.24971228,12.32014447,22.02923601,24.25852049,51.3189316,52.0079661
g28675,0.265084859,0.138753558,0.584892157,0.141306344,1.410091673,1.002640677,0.377749974,1.1551508,1.470678536,0.848227583,3.400955038,3.031912684
g28679,0.053302009,0.111599636,0.176411022,0.170479266,0.103103477,0.201606244,0,0,0,0,0,0
g28685,4.178387399,4.573019567,1.466712325,2.531061902,2.571661443,2.065305341,11.63788329,18.1443448,9.132106059,9.588691032,12.99573113,11.54029026
g28686,4.515990156,3.078447586,2.201400248,3.470986754,4.164550408,3.873018252,16.01355768,22.38989488,11.65325789,16.20537998,18.8637718,17.71773974
g28687,1.217957462,0.12750327,0.806202703,0.714169899,1.060167204,0.460672744,5.684116161,3.756041272,3.468681449,2.641477488,15.10514265,14.45279999
g28689,7.505448428,6.029916951,9.435504991,7.443460918,3.713903421,3.796089395,1.616743286,3.042439432,3.227897727,3.351096295,1.990543324,2.745001932
g28690,4.728298244,2.39509988,6.057683078,3.496136336,4.794311689,2.740294097,1.467122783,1.584948921,1.805239049,1.735314139,1.956857207,2.834838359
