"TAD_ID","total_genes","DEG_total","DEG_filtered","mean_log2fc","se","ci_low","ci_high","significant"
"TAD_143",22,12,11,0.728959864721602,1.16528558987708,-1.55499989143748,3.01291962088069,FALSE
"TAD_144",350,94,94,0.894765197020325,0.449889700358166,0.0129813843183184,1.77654900972233,TRUE
"TAD_145",137,36,36,0.715666065860047,0.553821800680866,-0.36982466347445,1.80115679519455,FALSE
"TAD_146",90,46,46,1.92968208209773,0.475563974392582,0.997576692288268,2.86178747190719,TRUE
"TAD_147",446,121,121,0.89958688153883,0.347128020049897,0.219215962241032,1.57995780083663,TRUE
"TAD_148",167,65,65,-0.823677108204655,0.437879664962981,-1.6819212515321,0.0345670351227877,FALSE
"TAD_149",121,41,41,1.58279459347829,0.502820871093497,0.597265686135032,2.56832350082154,TRUE
"TAD_15",31,12,12,0.34908548153497,0.894347093356174,-1.40383482144313,2.10200578451307,FALSE
"TAD_150",91,42,42,1.82736167230913,0.503620558931262,0.840265376803855,2.8144579678144,TRUE
"TAD_151",60,20,20,1.4000572021098,0.69686968187871,0.0341926256275238,2.76592177859207,TRUE
"TAD_152",22,3,3,NA,NA,NA,NA,NA
"TAD_153",145,38,38,-0.585223478350037,0.607069939398931,-1.77508055957194,0.604633602871869,FALSE
"TAD_154",16,11,11,-2.18447528405784,0.975909698683264,-4.09725829347704,-0.271692274638645,TRUE
"TAD_155",80,26,26,0.294942164129122,0.676748178945327,-1.03148426660372,1.62136859486196,FALSE
"TAD_156",69,30,30,-0.176068396499085,0.52580738681801,-1.20665087466238,0.854514081664214,FALSE
"TAD_16",440,211,211,-0.131302047270239,0.190864495687132,-0.505396458817018,0.242792364276539,FALSE
"TAD_17",103,28,28,1.54839248574165,0.543466478652511,0.483198187582728,2.61358678390057,TRUE
"TAD_18",425,147,147,0.216618115765713,0.24432667353894,-0.26226216437061,0.695498395902035,FALSE
"TAD_19",114,59,59,0.528738166662546,0.417244207657235,-0.289060480345636,1.34653681367073,FALSE
"TAD_2",78,43,43,0.755168095270048,0.441380178901534,-0.109937055376958,1.62027324591705,FALSE
"TAD_20",287,133,132,1.16406718724761,0.239578188182713,0.694493938409492,1.63364043608573,TRUE
"TAD_21",92,47,47,0.425780602064208,0.392165513778841,-0.34286380494232,1.19442500907074,FALSE
"TAD_22",4,0,0,NA,NA,NA,NA,NA
"TAD_23",113,59,59,1.14488409822921,0.290727122676776,0.575058937782728,1.71470925867569,TRUE
"TAD_24",282,91,91,0.192965320481087,0.289459636056145,-0.374375566188957,0.760306207151131,FALSE
"TAD_25",308,114,114,0.034757009430641,0.299220009332309,-0.551714208860684,0.621228227721966,FALSE
"TAD_26",130,74,74,-1.21766178175461,0.254396134021767,-1.71627820443727,-0.719045359071945,TRUE
"TAD_27",37,20,20,-0.116850725175941,0.419621002650116,-0.939307890370169,0.705606440018286,FALSE
"TAD_28",84,23,23,-0.425165355729852,0.46063797844501,-1.32801579348207,0.477685082022368,FALSE
"TAD_29",329,111,111,0.716319425367996,0.303652956799137,0.121159630041687,1.3114792206943,TRUE
