,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g14447,671.133362815846,4.80828880860646,0.688036269689009,6.98842346026292,2.77992262579754e-12,3.1110809085956795e-11
g16143,73.4390697433617,5.12713928411862,0.733740919981169,6.98766982254473,2.79489174647553e-12,3.1258795510550194e-11
g21689,555.458421984795,1.65017160087417,0.236207273147876,6.98611680700064,2.8259882077011197e-12,3.1586856958237395e-11
g2813,5668.52090172921,1.84801314986837,0.264695123291585,6.98166678285428,2.9169833754263998e-12,3.25835959578198e-11
g15405,332.088203716529,2.48661259350715,0.356334856941008,6.97830297842238,2.98766816430172e-12,3.33523604426351e-11
g27588,4577.21462696795,2.05382575405162,0.294455771844767,6.97498894718346,3.0589486416235297e-12,3.4126812695894594e-11
g3587,111.157965189558,3.76639434023317,0.540471996654106,6.96871320540147,3.19852975102086e-12,3.566181427259e-11
g13415,76.5838277621995,5.79809489096233,0.832247346915179,6.96679288008985,3.2424748208858997e-12,3.61292807360193e-11
g14726,39.1264413032551,-4.18613722026253,0.600935230891125,-6.96603727835181,3.25992797742613e-12,3.63011631615623e-11
g13813,224.268381218591,-2.03355055035844,0.291934551222035,-6.96577552004727,3.2659956203560997e-12,3.6346126524609294e-11
g3262,59.4081080739874,-10.4342054374833,1.49828819325932,-6.96408440273769,3.30546401363862e-12,3.6762508464728594e-11
g1537,6184.83410374941,-2.07327520718877,0.297715356948986,-6.96395116609327,3.30859337672531e-12,3.6774471138202e-11
g2019,2614.72008431587,-2.31817181075453,0.333086186378892,-6.95967562016386,3.4105711473142996e-12,3.7872974492960094e-11
g2452,161.614644798323,-2.40723922067952,0.345886050798311,-6.95963082386114,3.4116557498684597e-12,3.7872974492960094e-11
g1706,265.703175364524,-3.43269620332817,0.493257962424683,-6.9592312031908,3.4213462937933897e-12,3.7957017804624794e-11
g3529,288.115535506226,-2.93585653453927,0.421937534701736,-6.9580359486496,3.45049181143079e-12,3.8256660294414696e-11
g1684,159.624034258009,2.332514098695,0.335230927021784,6.95793231077223,3.4530303938069897e-12,3.82611152422698e-11
g18102,373.735880384496,2.27639150444398,0.327262856547999,6.95585050028465,3.5044133872149797e-12,3.88064478116706e-11
g28827,442.177233749534,-3.13891618236095,0.451336706898694,-6.95471060603432,3.53286497693996e-12,3.90973302083356e-11
g18831,493.851991555305,2.2700462549526,0.326418626176703,6.95440171886433,3.5406136764864697e-12,3.91588810939881e-11
g20225,201.627711749212,-2.09132358716394,0.300724731682036,-6.95427867028624,3.54370509473099e-12,3.9168878658181e-11
g1129,2248.92888827812,-2.26892869174858,0.326282931590163,-6.95386878097117,3.55402207683098e-12,3.9258679400207e-11
g10952,115.110954970234,2.71319818069961,0.390193799675959,6.95346308155796,3.5642625967438297e-12,3.93232816126278e-11
g27220,281.882534348073,-6.91858835582489,0.994978969428723,-6.95350210245878,3.56327638891869e-12,3.93232816126278e-11
g16596,54.6017648703005,3.13748496172719,0.451278582285376,6.95243489251865,3.59034552683961e-12,3.95866545588609e-11
g11780,2374.84184369798,-1.6051515203056,0.230879772112934,-6.95232633684533,3.5931102473851298e-12,3.95927582090326e-11
g23163,220.882881562489,2.55871240353757,0.368094513167556,6.95123755450505,3.6209553177380797e-12,3.9875046690909e-11
g1452,349.376421226457,-2.13901256772024,0.307732492041783,-6.95088306576937,3.6300667651901297e-12,3.99508146880729e-11
g10664,52.2099184609953,-9.50293694760471,1.36721299540741,-6.95058998087782,3.63761691831571e-12,4.0009317284619794e-11
g21269,2888.71525015951,1.79152878612661,0.257825202696625,6.94861777432462,3.68882479667668e-12,4.0547634628172295e-11
g16148,126.846820375738,10.7574465612461,1.54841090015914,6.94741076812392,3.72051236874886e-12,4.08708555060227e-11
g15677,325.129345195895,2.02033721404813,0.290810379746825,6.94726651712708,3.7243172022539295e-12,4.0887568254787796e-11
g23722,89.9427452704398,3.24821057338414,0.467619012079676,6.94627568485323,3.75055516503822e-12,4.1150392637974494e-11
g11453,224.849523018815,-2.51609220054405,0.362313346554632,-6.94451977679119,3.7974987776407996e-12,4.1639934545276295e-11
g16352,432.924028644816,2.47051539540292,0.355904225468796,6.94151746062796,3.87910273582462e-12,4.2508698646068295e-11
g26416,256.143035757049,3.36177760700781,0.484745027101337,6.93514614705892,4.0580141955867596e-12,4.4442080847814396e-11
g21734,1283.22001737323,-1.55883749151075,0.224780418093241,-6.93493456740584,4.06409224443784e-12,4.4481439932092894e-11
g27026,65.6651017897598,-2.53102796791445,0.365010246558396,-6.93412853962039,4.0873288774109494e-12,4.4708436700623396e-11
g8702,297.340176881598,-2.52855897066954,0.364748667617724,-6.93233230208699,4.1395814055369495e-12,4.52523471596732e-11
g1046,82.4858207877016,3.17929971770158,0.458710509126915,6.93095024954387,4.18023055301709e-12,4.5668827505993894e-11
g18004,331.53716750418,2.74146365966457,0.395834506006487,6.92578241175277,4.3357244430552995e-12,4.7338708461797596e-11
