,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g18374,121.05604904848,-11.3404183229465,1.48732145872113,-7.62472581596283,2.4455361659528302e-14,2.16888413014123e-13
g23881,146.846472803803,3.44602188747774,0.452066340247916,7.62282342363273,2.48186279487682e-14,2.20001164381507e-13
g25850,214.322157178758,-2.39211922655831,0.313852930925057,-7.62178393398374,2.5019357964057e-14,2.21670768780012e-13
g22359,1304.41102278736,1.63138046009321,0.214046019802241,7.62163417754955,2.50484078789463e-14,2.21818393412666e-13
g15391,401.221828102585,2.1686882299343,0.28459694101285,7.62020920610098,2.5326490406795202e-14,2.24170112320353e-13
g20956,514.760174602489,2.14058906558076,0.280963417459277,7.61874654336812,2.56150862234149e-14,2.26612516757148e-13
g26107,293.591890501991,-2.89365447032327,0.379850915779703,-7.61786887990936,2.57898069087704e-14,2.2804557160910797e-13
g4737,631.501011178858,3.49087610285604,0.458290875957749,7.6171625620098,2.59312678277482e-14,2.29070193252915e-13
g4887,881.627231171683,1.62516842220411,0.213354981780185,7.61720400735,2.59229461438437e-14,2.29070193252915e-13
g8488,324.158371982669,2.47850889295687,0.325437354815596,7.6159323946118,2.6179469385389702e-14,2.31148707502361e-13
g12845,93.3110963671345,-2.97632034625088,0.390847911531813,-7.61503454012603,2.6362096321107998e-14,2.32646474482878e-13
g199,1412.66172706947,1.45671014680992,0.191350331421164,7.61279134449833,2.6823864648425e-14,2.36604985416107e-13
g16932,334.51560032875,-2.83458477922651,0.372456708259981,-7.61050805734964,2.73020545619335e-14,2.40704376654841e-13
g9093,7243.19239956187,1.58700578963005,0.208548279406758,7.6097764706786,2.7457037353822702e-14,2.4195162935903e-13
g2907,1465.38572083485,-2.38466691817044,0.313408918106439,-7.60880364406405,2.7664466597670102e-14,2.43659586275397e-13
g27907,231.091813203408,-4.40683034429989,0.579321344675973,-7.60688413226811,2.80782821471426e-14,2.47182753257982e-13
g14633,104.928044081831,2.71708858048147,0.357195235202109,7.60673243287829,2.8111244449575503e-14,2.47351323397592e-13
g17252,355.396918511497,2.07041442593804,0.272274060131839,7.60415599244199,2.86769188783881e-14,2.5220476887839697e-13
g18008,350.550745610509,-1.77682180990999,0.233690092733509,-7.60332536619859,2.8861663632308404e-14,2.53704933235206e-13
g22755,97.8714310585975,3.22451269484785,0.424099889412275,7.60319154837894,2.8891536168659e-14,2.53842908064774e-13
g4886,436.732654137948,-1.95626330940454,0.257491065571504,-7.59740267128334,3.02133293392407e-14,2.65326079033077e-13
g9855,625.025590832273,-1.96172435544239,0.258310676146653,-7.59443777046461,3.09131662964111e-14,2.71338801815459e-13
g813,441.681511222876,1.95853488366169,0.257914613776931,7.59373365851854,3.10816938690473e-14,2.72684375511593e-13
g24543,140.490981807082,-3.67698771277224,0.484222002942517,-7.59359899060336,3.11140291053267e-14,2.7283438058764897e-13
g8701,531.797760912066,1.8568280389013,0.244545767087953,7.59296740652017,3.12661213058742e-14,2.74033856144387e-13
g26055,722.680523587637,-1.9437300942189,0.25599877222811,-7.59273209516382,3.13229735550306e-14,2.7439782997865897e-13
g16783,161.013984993811,2.75057174249865,0.3623735207292,7.59043248238367,3.1883949176667e-14,2.79175547167433e-13
g19634,4710.5146670055,1.95674322505449,0.25793646337366,7.58614427546001,3.29565448074872e-14,2.88426144341577e-13
g1124,223.199387213886,-2.21995648181047,0.292689036632851,-7.58469298115591,3.33275284244775e-14,2.91530397639811e-13
g1257,438.317328351845,-1.87297561742738,0.246954260037835,-7.58430171295864,3.342824630754e-14,2.92268641788482e-13
g12505,271.07495349875,-2.1233478238217,0.279997222858785,-7.58346030057804,3.3645852669899503e-14,2.94027641731196e-13
g23291,346.050670193358,2.52296823478852,0.33270747432654,7.58314263872631,3.3728368228835e-14,2.94604956831961e-13
g20062,387.633963878211,1.97497546068259,0.260553257285627,7.579930035254,3.45741356236445e-14,3.01845184045333e-13
g1279,65.8085648159198,-6.46998488881684,0.853794365195266,-7.5779194060822,3.5114040129164304e-14,3.06409357969209e-13
g22682,1597.23057232113,2.0306497589052,0.267993568555154,7.57723317709872,3.53002009652219e-14,3.07883779095599e-13
g17716,174.697331022814,-4.77264924706545,0.630259116105421,-7.57251918315316,3.6605514034891104e-14,3.19113113100662e-13
g6824,1117.57643849594,3.04546434340401,0.402247458809076,7.57112139979862,3.70016058452188e-14,3.22409126162768e-13
g19958,244.933712057785,2.2975325743985,0.303466457716309,7.57096053279901,3.70474605177023e-14,3.22651667329756e-13
g15036,344.342010776131,-1.77453812005477,0.234485684713014,-7.56778872120326,3.7963075017409e-14,3.30465153749016e-13
g24298,1602.49930649048,1.83913804897043,0.243029333889716,7.56755581531985,3.80311787858632e-14,3.30897126987205e-13
g8545,116.328672693954,5.0519898832901,0.667628048675566,7.56707255381523,3.8172872282645104e-14,3.31968650360875e-13
g20503,123.966854600384,3.4620602768562,0.457538071532416,7.56671519216061,3.82779853841123e-14,3.3272116810092897e-13
g21510,269.894867279301,2.7854519170818,0.368153671301524,7.56600336819803,3.8488207614209805e-14,3.34386145337234e-13
g22263,128.860149498146,2.37619304906058,0.314174990449215,7.5632788137052,3.9303388423588704e-14,3.4130284826031997e-13
g24860,1016.9757252546,2.1376441402263,0.282663394849532,7.56250784210744,3.95371273854703e-14,3.43166167214848e-13
g11757,152.27051442454,3.68822724154584,0.488290724005398,7.55334283496458,4.24226358412086e-14,3.68032808804594e-13
g2056,158.2059097925,2.57101112511532,0.340544949077148,7.54969683762033,4.36272566353462e-14,3.78300076180392e-13
g15542,178.43561908243,3.07868106024762,0.407800965050922,7.54946977593147,4.3703379415746e-14,3.78776724016625e-13
g28566,39.4732012905109,5.76640701301906,0.763849575151132,7.54913951726444,4.3814332326190704e-14,3.7955463697763497e-13
g11299,45.3615343933073,-5.2475997854843,0.695266159433293,-7.5476128304038,4.43308445653389e-14,3.83843376589438e-13
g17772,2353.25011016726,4.49382589017076,0.595452558401306,7.54690835863726,4.457119738706e-14,3.8573797023329995e-13
g24990,55.3181135974279,5.57252719314996,0.738414265789867,7.54661367110661,4.46721190533644e-14,3.86424620178523e-13
g14892,50.5576865385611,-4.31513903240094,0.571819286211333,-7.54633349461066,4.47682794817e-14,3.87069441042646e-13
g9535,374.006304980635,-2.76447253051109,0.366427377021915,-7.54439407060394,4.54395200048349e-14,3.92683419501242e-13
g25159,2303.55987911538,1.96399259680062,0.260341923487958,7.54389677424144,4.56132237811221e-14,3.93994397021115e-13
g17333,973.209762201644,-2.01619163101771,0.267301026673648,-7.54277548465729,4.60072854540159e-14,3.9720658309527897e-13
g16738,544.984808705466,2.15464987978115,0.285688958393632,7.54194313947689,4.6301964450234e-14,3.9955806045585097e-13
g17741,717.193858142307,2.08014357157365,0.275875579623314,7.54015115949706,4.69427005071379e-14,4.04892097919466e-13
g25835,4487.08616758754,-1.93483805598225,0.256679232326139,-7.53796105141779,4.77376381023621e-14,4.11550384141019e-13
g1371,875.020599600728,4.4831978398194,0.594829238185503,7.53694934952285,4.81093079412324e-14,4.1455498941083097e-13
g12887,251.463366021758,2.25171044293159,0.298864382347921,7.53422145938515,4.91256925535523e-14,4.23109500175039e-13
g6201,72.6554704632238,-4.31751521837417,0.573165375108355,-7.53275652346926,4.9680196172762304e-14,4.27679611860328e-13
g20110,156.595183413606,2.60542646160028,0.346062762903289,7.52876859602604,5.12210642948266e-14,4.40732521510411e-13
g8213,131.990496778054,4.14214442804531,0.550246257948922,7.52780117666845,5.1601884491682605e-14,4.4379603444191597e-13
g27518,156.958052370276,3.82487532977455,0.508208214004928,7.52619738203891,5.2239352693425204e-14,4.49062817728503e-13
g7109,76.8195849012702,-4.04093401888199,0.537008384274858,-7.52489930737043,5.2760968934102905e-14,4.53329131350311e-13
g196,278.721727319393,3.80647404645424,0.506037605185899,7.52211694831629,5.38963400506112e-14,4.62862285345921e-13
