"gene","Compartment","log2FoldChange"
"g2013","A",-3.03277686922932
"g11766","A",-2.95059721135024
"g21963","A",3.81727655179879
"g16427","A",2.27193470017498
"g2602","A",2.33532328606211
"g14946","A",2.43760951854801
"g12039","A",2.18311636027833
"g29672","A",-4.27001084957468
"g1650","A",4.37679745113015
"g27361","A",-3.40679681703346
"g11190","A",-14.3984403371882
"g11139","A",2.4627478510692
"g28385","A",5.35095485889114
"g21333","A",-7.05163460417928
"g14993","A",-5.00179322549045
"g2117","A",5.53166895437074
"g22455","A",2.57676210614915
"g15800","A",-3.03846322943568
"g23828","A",-3.13609693784256
"g17262","A",-4.48433024246922
"g26182","A",2.56975971068262
"g27535","A",-3.10870730891419
"g16454","A",-3.82404644913634
"g24076","A",2.45437211189028
"g7680","A",2.18062497668135
"g21997","A",-3.04839045083096
"g1219","A",1.99579929017454
"g18844","A",-2.41243168169869
"g27064","A",-3.79877552890492
"g14370","A",-2.65637157161376
"g16928","A",2.98678780578748
"g12193","A",4.28154161144576
"g21387","A",-3.08254449042778
"g10114","A",-4.0313239536654
"g3911","A",3.24245064210602
"g26201","A",-4.600619333192
"g5689","A",-10.2539191971678
"g15939","A",2.08164631103851
"g23181","A",-6.24409676690118
"g10963","A",2.98746058362619
"g1960","A",-2.73251091903555
"g6846","A",3.37243606701827
"g3507","A",-2.64588362359655
"g23144","A",-2.95918149425939
"g445","A",-5.13894252936607
"g24230","A",3.07084557819758
"g511","A",-2.79647506685755
"g13357","A",-5.74066742013926
"g17866","A",-2.77866312089329
"g9291","A",2.61314294184413
"g3169","A",-2.29143696761852
"g15857","A",-3.74777365555825
"g20251","A",2.35428094451697
"g19518","A",3.37162375477943
"g28229","A",-12.1027604399018
"g336","A",3.92942076607654
"g18463","A",-2.74769764538211
"g6728","A",6.00897379697936
"g20887","A",-3.39882726496783
"g17376","A",6.31531604857757
"g8339","A",2.77848347901521
"g1687","A",4.53328136405058
"g143","A",2.76138971906074
"g6202","A",2.48049304259389
"g22397","A",3.03128155598188
"g6999","A",2.34544706571172
"g4162","A",4.01670476935997
"g5012","A",-6.45418735071438
"g25192","A",4.98026390319475
"g4927","A",-7.60800717164775
"g17168","A",-3.31919057219499
"g3934","A",-5.25487238807313
"g2020","A",-3.65826076163074
"g10571","A",-6.1478665939933
"g6851","A",-3.62047086074205
"g12203","A",-2.87092329700277
"g2579","A",2.43458082325574
"g24924","A",2.26452980352494
"g12793","A",1.8548885506307
"g5896","A",2.69730761517203
"g2588","A",-2.0025419403946
"g10967","A",3.46438613985823
"g6372","A",-1.99640890886841
"g11645","A",-10.678560845171
"g593","A",-4.41896470020819
"g22625","A",-4.83475277966205
"g18625","A",-4.07009339793688
"g25068","A",-2.97522401234318
"g20323","A",-4.40683946973642
"g4816","A",2.41451867490747
"g21332","A",-2.6281082983958
"g14996","A",-4.58305869091189
"g7070","A",2.66640770359605
"g24922","A",-2.22297849221759
"g22066","A",4.28809511648715
"g14943","A",2.79486296339656
"g937","A",2.01021362676032
"g20886","A",2.81027552695973
"g17322","A",-6.65067386305969
"g3113","A",-4.4606170571793
"g10217","A",-2.5787997371394
"g24976","A",4.01717554272884
"g27976","A",-6.57004941776576
"g16521","A",-4.46260860768007
"g9229","A",3.03538538011555
"g29372","A",-2.57017987793293
"g18400","A",-2.25061897316133
"g12822","A",-2.69482628712933
"g5876","A",2.58006506672131
"g22761","A",-1.88685473232522
"g22487","A",2.78003737221868
"g26124","A",4.75153484710966
"g23871","A",4.09480006688038
"g9993","A",2.24350592060701
"g14454","A",2.81401478662239
"g16686","A",-2.98665295829126
"g8216","A",4.03656299760869
"g4918","A",2.74907429021421
"g4191","A",6.94941542351064
"g22458","A",-2.48575808331511
"g12098","A",-6.32670477980783
"g29752","A",-2.82537875641785
"g27014","A",2.31544664656448
"g6336","A",2.02253160749241
"g6870","A",3.26839752799246
"g21199","A",-8.91186185545092
"g8877","A",2.65785678236558
"g1146","A",-3.92925917783115
"g17309","A",3.27129102585679
"g15878","A",2.17763803805027
