"gene","Compartment","log2FoldChange"
"g17698","B",-2.00030177603356
"g26429","B",1.48320075011912
"g13017","B",1.75864809257423
"g1495","B",-1.75561062243999
"g13036","B",2.88459288706092
"g20484","B",1.73019870272273
"g26777","B",2.22295521468979
"g8717","B",-1.73063309894957
"g28644","B",-1.51659041955029
"g17699","B",-2.29634213126156
"g9597","B",7.02800137596759
"g5451","B",-2.31328929208401
"g15739","B",1.98277480028583
"g26318","B",-1.9817075915233
"g3367","B",1.3739699065609
"g23763","B",1.25606861363417
"g27820","B",3.37236941230075
"g22954","B",1.72250718396318
"g28038","B",-2.61405133472905
"g26421","B",-2.15259791135096
"g26647","B",-1.06721075961492
"g26500","B",1.3231687780417
"g15159","B",2.27604744310033
"g5504","B",2.87729441024524
"g8445","B",3.18643153532586
"g2892","B",-2.31735328664512
"g20370","B",2.30239883886202
"g5459","B",-2.11167650459614
"g15732","B",-1.53053975048286
"g26376","B",2.79685080777112
"g12375","B",4.77667650990669
"g24543","B",2.03175391550305
"g26382","B",-6.71495552642151
"g28658","B",-5.77432959155441
"g12694","B",-1.94967846222831
"g13949","B",1.87954100212751
"g25605","B",-2.93618708151584
"g28723","B",6.31056324092638
"g27832","B",1.37816824764088
"g29310","B",6.79938329166588
"g16527","B",-1.93110097897857
"g26772","B",1.69506610236431
"g20481","B",1.77832892611589
"g26630","B",-1.05418272647754
"g27836","B",3.9675161912728
"g26375","B",-1.28351990658921
"g26389","B",-1.66337752732395
"g25383","B",4.05430915523599
"g15721","B",2.69193808688877
"g3518","B",2.28370803484089
"g26387","B",3.04888933048856
"g22916","B",-1.43375404323472
"g22790","B",1.82704740262662
"g7265","B",1.06388267417944
"g12699","B",-1.44738477688105
"g29257","B",5.99315022163099
"g6149","B",1.61701183471638
"g16982","B",-3.24285799860569
"g3659","B",1.08384732416374
"g28707","B",4.59445275509619
"g8446","B",2.67749249174131
"g8700","B",1.61263803978723
"g5944","B",-1.69829633525466
"g25677","B",5.98705593785589
"g27882","B",-5.64386278856171
"g5501","B",-1.89753297510371
"g28631","B",-5.72609076268373
"g1480","B",-1.35202399179581
"g22914","B",-1.7861131308925
"g29439","B",1.76895896543031
"g25756","B",1.59981871295487
"g13620","B",5.75550312375052
"g13880","B",-1.61575234998871
"g5461","B",-2.19245634179073
"g17937","B",5.44212242013414
"g2807","B",1.72502435540689
"g12395","B",-1.20112503579263
"g26337","B",-1.80512870124312
"g25707","B",-1.63764853580283
"g2678","B",-0.872689232796176
"g26433","B",-0.857204117678175
"g23112","B",-2.15944424069393
"g13021","B",1.54866526137224
"g24798","B",1.59945086365977
"g23522","B",2.97452741162681
"g20498","B",2.82256914233759
"g13020","B",1.3174410956336
"g11873","B",-3.39130708694836
"g8578","B",2.01301848874512
"g23719","B",1.32065632558108
"g26706","B",-1.94111742841016
"g26790","B",1.16668623758059
"g9309","B",-2.63611910892128
"g9543","B",0.929533709403092
"g28506","B",-1.13322869372778
"g7607","B",1.62675600067989
"g2837","B",2.81793524813265
"g21835","B",2.26818830226133
"g9577","B",3.33881335847431
"g26776","B",1.1686168738701
"g14173","B",1.16769837274617
"g23415","B",-4.67771592062718
"g28025","B",1.25388680384718
"g5500","B",-2.11647410997109
"g27850","B",4.6806721116923
"g23498","B",-1.10336493301967
"g22725","B",1.8263729814134
"g13815","B",-3.17246878106059
"g21868","B",3.44718633427297
"g27638","B",-1.97834485973359
"g23518","B",1.34947684868736
"g19556","B",1.04246912049323
"g25794","B",2.28530176006957
"g26689","B",2.12680797636837
"g3064","B",-2.08032488971163
"g15228","B",4.67532319079686
"g26494","B",1.79828670018709
"g6981","B",0.822877349782511
"g19490","B",2.06362518936084
"g4432","B",-1.6949269877089
"g26381","B",-1.08561036797558
"g22956","B",2.21650786094845
"g18104","B",1.79734540638891
"g3979","B",1.47409431341843
"g18294","B",5.09151548048466
"g9703","B",-0.831726728427882
"g7218","B",1.78675799826409
"g5509","B",-1.36618863096905
"g28744","B",4.40800395169282
"g26315","B",1.88211104288846
"g3407","B",0.988972144178984
"g25824","B",1.01767308953977
"g19741","B",1.98322629056042
"g22691","B",3.20535707187276
"g3687","B",-0.81576690734882
"g26614","B",1.84910357070407
"g22933","B",-4.2324806321917
"g5508","B",1.71068555977271
"g13044","B",1.61461907605234
"g18192","B",-1.53300229391537
"g25680","B",-1.36459349848418
"g17404","B",-1.25331020608934
"g13015","B",-1.16412669847019
"g8594","B",4.29002486398761
"g12700","B",2.0193581006745
"g4479","B",-1.47741090465571
"g9946","B",3.93243561119488
"g15538","B",4.5237688560142
"g13024","B",1.11570911159095
"g13762","B",0.646651583888597
"g23764","B",-1.06090400798936
"g2845","B",3.92658210553632
"g19507","B",-3.87096881806104
"g26490","B",1.15022885570071
"g24877","B",1.20742116168381
"g15724","B",-0.79247955642155
"g22728","B",2.84712674092985
"g28110","B",1.62977967269071
"g2844","B",3.98082905751704
"g25830","B",-0.770101626525839
"g18045","B",-0.643698459893711
"g1538","B",0.662270695873659
"g5506","B",-1.5265048046289
"g1675","B",4.30268028633292
"g26371","B",1.35486185686388
"g18087","B",3.93731935009428
"g12480","B",0.800568958096641
"g26812","B",-0.760042907284697
"g15765","B",0.749544964307803
"g25834","B",1.47733303165143
"g13615","B",4.26269934328203
"g9125","B",1.20773957597685
"g5516","B",3.98498859015505
"g19047","B",-0.809685432485001
"g21838","B",-0.924210556700719
"g13415","B",3.90979384282968
