,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
g11752,488.515915613207,2.01746320451289,0.308219782003532,6.54553446050316,5.928298570289989e-11,4.8868106242794204e-09
g17120,1076.3688496989,3.13797914940864,0.479397672678244,6.54567038650342,5.92290857504823e-11,4.8868106242794204e-09
g1290,1155.22262580164,-2.24962391824414,0.343797743735901,-6.5434516637557,6.01149205963893e-11,4.93223259734301e-09
g12083,106.424532409992,3.12938853769832,0.478341837069349,6.54215938307029,6.06368275093696e-11,4.95191356934656e-09
g15945,2543.07421174748,-1.63232388353843,0.249662371108182,-6.53812537425242,6.22946952241271e-11,5.063751197894561e-09
g13190,69.4810179521647,3.91951646446245,0.599981793022547,6.5327256760859,6.45833742745857e-11,5.22559855075196e-09
g8362,271.921111635406,2.06439391133921,0.316201838008459,6.52872204773199,6.6333217607034e-11,5.342562544698631e-09
g23122,1699.4451406864,-3.70682780881571,0.567989339430463,-6.52622778542401,6.744672393879319e-11,5.40744099962251e-09
g9060,67.3699507864763,2.1656494387995,0.332184772274741,6.51941214514296,7.0583466190071e-11,5.6332022698421205e-09
g18111,1920.99216440625,2.28975311097852,0.352548491551322,6.49486004294872,8.311063821642549e-11,6.60297097648868e-09
g18169,364.361058972653,-3.64137856933829,0.561959087429135,-6.47979301482064,9.184853150268909e-11,7.264308631190161e-09
g8992,109.80490913553,-2.63473487532409,0.406652416896947,-6.4790832805791,9.228156131741539e-11,7.265828043099461e-09
g11147,1220.13142081717,1.8571006927793,0.286749459878746,6.4763877622109,9.394443738265729e-11,7.36373406948526e-09
g17004,115.14427741874,2.26353428840362,0.349572464942073,6.47515040630761,9.471754365945279e-11,7.3913361403229805e-09
g3072,31.5649012914526,3.41823047216259,0.528097940928971,6.4727206967511,9.62537800318762e-11,7.47798172477735e-09
g8381,934.503895090875,2.18989466122899,0.338654045695812,6.46646537687022,1.00321799830116e-10,7.75969234104486e-09
g2005,672.80221089459,1.39546006684665,0.215979720514311,6.46106987972597,1.03965292391149e-10,8.006239490367491e-09
g3626,77.6797087391942,-3.8310819404273,0.593327497461753,-6.4569431836829,1.0683898488415101e-10,8.19161090216558e-09
g21010,775.032690002377,-2.14940340090431,0.333027986115595,-6.45412244770997,1.0884777746500701e-10,8.309344681437381e-09
g126,198.185658548018,2.27416728454332,0.352932611647658,6.44363034043927,1.1664900080814e-10,8.866334009477571e-09
g25423,849.916333149087,1.32098257392357,0.205121340963778,6.44000554850527,1.19469134603805e-10,9.041547695575871e-09
g9277,7058.48853320298,1.95953583848209,0.304438995765651,6.43654678190598,1.22222177229093e-10,9.194662593889541e-09
g11532,14868.7125032069,2.5675566738608,0.398927237463157,6.43615284378253,1.22539642725262e-10,9.194662593889541e-09
g605,69.7642276235608,-2.93099909404169,0.455887880555893,-6.42921038056054,1.28268498698962e-10,9.58356723470796e-09
g17076,239.092874489116,2.46753135311947,0.383991961133296,6.4259974241047,1.31007620584731e-10,9.746744924689471e-09
g7249,733.516364611822,2.33867602534428,0.364460995930233,6.41680742647139,1.39161772131182e-10,1.030971474717e-08
g6284,190.586922455225,-3.350307479852,0.522250890236543,-6.4151302419696,1.40702519567195e-10,1.03800623468941e-08
g26378,641.619034769594,-2.32889535579424,0.363233162511414,-6.41157139863589,1.44027277522231e-10,1.05808825888508e-08
g8993,157.881048487866,2.40989041179692,0.375949234925632,6.41014846665037,1.45377993560639e-10,1.06356117122404e-08
g8152,1718.98938789996,1.59958389510417,0.249676949586894,6.40661421789548,1.4878665741831e-10,1.08398179707497e-08
g15585,4401.49751520759,1.72630570072932,0.269559304925211,6.40417774191948,1.51181909021825e-10,1.09688097463025e-08
g6212,7400.51988721898,-2.23544595345541,0.349448621435106,-6.39706616748105,1.58390702965295e-10,1.14445430562331e-08
g4712,83.2060208761407,3.09379337904238,0.483764514667827,6.39524662359063,1.60288431251221e-10,1.15341978520858e-08
g29571,30.2819231388079,3.14644483086314,0.492612527298853,6.38726109568523,1.68883153318266e-10,1.2103062881478e-08
g8160,27.404155850388,3.61366644330276,0.566035296437312,6.38417156323567,1.72327807624311e-10,1.22997221392994e-08
g24991,33.1635463429576,4.54390537769415,0.712829297254721,6.37446495983517,1.83602786256111e-10,1.30514077776712e-08
g9538,168.33499918093,2.60920560446992,0.40939597087605,6.37330552835336,1.84996817791762e-10,1.30974763176926e-08
g3129,81.0098199201513,2.23630263117837,0.351295048424157,6.3658814469774,1.9417137120131202e-10,1.36704511273412e-08
g9295,138.485196405387,2.51915032576361,0.395750212187978,6.36550593829381,1.9464704304791601e-10,1.36704511273412e-08
g10667,1483.84636304215,2.1953156031877,0.344972028787434,6.36374957965191,1.9688705011239102e-10,1.37726805811688e-08
g23559,50.2460849428904,5.12621158226859,0.806547199964018,6.35574902807583,2.07413430971712e-10,1.4451448496037e-08
g12764,394.027375305986,1.50426095958386,0.236757436866269,6.35359539068474,2.10339649173425e-10,1.45974053762332e-08
g9939,815.239762553526,-1.34797881793041,0.212543175213426,-6.34214115121235,2.26593557892856e-10,1.56635027144991e-08
g19527,1366.86761060766,1.97176703225019,0.31257937214569,6.30805231552889,2.8256871164508903e-10,1.94562409375078e-08
g28674,175.981256486149,1.90808073811321,0.302622356502295,6.30515458331228,2.87906401524353e-10,1.97463304607992e-08
g25374,1683.83769843427,1.63937020585698,0.260247486916413,6.29927391530786,2.99043128831628e-10,2.0430347299711e-08
g11277,3139.0699673421,2.82764540673855,0.449237701163903,6.29431901955819,3.08752264588855e-10,2.10119079908958e-08
g7174,90.1447749618267,2.60318083201724,0.413671348775636,6.29287196157532,3.11645392593716e-10,2.1126910436913e-08
g6866,3270.525752717,1.44618258728292,0.230046615441735,6.28647626267383,3.24752645099119e-10,2.19307959332705e-08
g22527,181.488818018215,2.09732372953727,0.334058359526802,6.27831535935264,3.42261163585543e-10,2.30246034874903e-08
g26181,7665.32717538072,1.51045631440209,0.241233345563286,6.26139106463553,3.81558320066113e-10,2.55702327622932e-08
g27911,148.340927553872,2.47272673604005,0.394974573584394,6.26047067688448,3.83817242542399e-10,2.56238142378686e-08
g8777,55.6344338777372,-5.15821063903516,0.825739441286765,-6.24677759245341,4.19007022291908e-10,2.78671412780353e-08
g6728,657.09460863044,-5.12290641477624,0.821987942249224,-6.2323376675798,4.59525626579095e-10,3.04466073640594e-08
g14993,376.1889868098,2.97338458273417,0.477343742814108,6.22902180555471,4.69356467223847e-10,3.09047164899456e-08
g18783,93.8059410908083,4.76457751390007,0.764924526731943,6.22882042265818,4.69960092425987e-10,3.09047164899456e-08
g18638,97.7163971139801,2.32038872754576,0.372832418902367,6.22367747519671,4.856348946541641e-10,3.18163338818575e-08
g18790,528.844433401753,2.64430561522625,0.425013633756544,6.22169597679532,4.91809339268191e-10,3.20658600843961e-08
g19483,237.178631118049,1.95881332098361,0.314856654740427,6.22128607254145,4.93096151200988e-10,3.20658600843961e-08
g545,228.949470588771,-2.48878338122544,0.400398438810994,-6.21576694608507,5.1074562408761e-10,3.29693811313612e-08
g4709,488.459090594778,2.44196762986613,0.392837896469727,6.21622214101819,5.09266942015571e-10,3.29693811313612e-08
g15407,81.1583717209101,-4.49329138233961,0.723894511136429,-6.20710796008892,5.39685253007252e-10,3.47098669315067e-08
g24550,861.985546690625,-3.85976114353908,0.622200528966137,-6.20340382858972,5.52548116833507e-10,3.54074446546085e-08
g7075,617.992326827299,3.46924450366949,0.559349024944529,6.20228935594111,5.56476409251707e-10,3.55295010677871e-08
